Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2023 Prague R32,W vs Knutson,9,29,0.3,4.4%,14.2%,8,26,0.3,4.3%,13.8%,2.7%,1.6%,0.6,19.6%,30.4%
2023 Wimbledon R128,L vs Podoroska,17,24,0.7,8.7%,12.2%,14,20,0.7,7.7%,10.9%,4.9%,2.7%,0.8,16.8%,21.4%
2023 Roland Garros R128,L vs Ostapenko,7,18,0.4,4.4%,11.4%,6,14,0.4,4.0%,9.4%,2.7%,1.3%,1.0,27.8%,28.5%
2023 Australian Open R128,L vs Sabalenka,7,11,0.6,7.0%,11.0%,5,8,0.6,5.6%,9.0%,5.6%,0.0%,1.6,25.0%,16.0%
2022 Ostrava R16,W vs Kontaveit,13,4,3.3,13.3%,4.1%,12,2,6.0,12.9%,2.2%,8.6%,4.3%,1.5,26.5%,17.3%
2022 US Open R128,L vs Kanepi,12,21,0.6,8.6%,15.1%,8,17,0.5,6.3%,13.5%,6.3%,0.0%,0.9,15.8%,17.3%
2022 Wimbledon R128,L vs Pliskova,12,29,0.4,7.1%,17.3%,11,26,0.4,7.4%,17.6%,6.1%,1.4%,1.0,17.3%,17.3%
2022 Indian Wells R64,L vs Badosa,14,29,0.5,10.4%,21.5%,14,26,0.5,11.6%,21.5%,10.7%,0.8%,0.7,14.1%,20.0%
2022 Australian Open R64,L vs Giorgi,8,21,0.4,5.6%,14.8%,7,19,0.4,5.7%,15.4%,4.9%,0.8%,0.7,20.4%,28.2%
2021 Indian Wells R64,L vs Svitolina,13,22,0.6,11.4%,19.3%,10,19,0.5,9.7%,18.4%,3.9%,4.9%,1.1,20.2%,18.4%
2021 US Open R128,L vs Azarenka,7,21,0.3,6.9%,20.6%,6,19,0.3,6.4%,20.2%,3.2%,3.2%,1.1,18.6%,16.7%
2021 Prague F,L vs Krejcikova,7,16,0.4,7.4%,16.8%,7,15,0.5,7.6%,16.3%,5.4%,2.2%,1.7,28.4%,16.8%
2021 Wimbledon R32,L vs Pliskova,11,21,0.5,7.6%,14.6%,10,17,0.6,8.1%,13.8%,4.9%,2.4%,0.8,20.8%,25.0%
2021 Wimbledon R64,W vs Podoroska,20,23,0.9,10.5%,12.0%,20,20,1.0,11.4%,11.4%,9.7%,1.7%,0.8,18.3%,24.1%
2021 Wimbledon R128,W vs Riske Amritraj,17,22,0.8,10.0%,12.9%,17,21,0.8,10.6%,13.0%,7.5%,3.1%,0.5,13.5%,25.3%
2021 Roland Garros R64,L vs Pegula,16,24,0.7,11.3%,16.9%,16,24,0.7,11.9%,17.9%,,,1.0,14.8%,14.8%
2021 Roland Garros R128,W vs Jorovic,20,20,1.0,10.8%,10.8%,20,20,1.0,11.4%,11.4%,,,0.6,13.0%,20.0%
2021 Bogota R16,L vs Osorio,15,48,0.3,10.2%,32.7%,15,45,0.3,10.8%,32.4%,6.5%,1.4%,0.6,12.2%,21.8%
2021 Miami R64,L vs Andreescu,10,26,0.4,6.5%,17.0%,9,26,0.3,6.3%,18.3%,4.9%,1.4%,0.7,19.6%,28.1%
2021 Dubai R32,W vs Bertens,12,18,0.7,9.8%,14.8%,11,17,0.6,9.7%,15.0%,8.0%,1.8%,0.4,12.3%,34.4%
Career (25 matches),,323,603,0.5,8.9%,16.6%,298,543,0.5,8.9%,16.2%,5.8%,1.8%,0.8,18.4%,22.2%
