Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 Davis Cup RR,L vs Van De Zandschulp,38,32,1.2,19.5%,16.4%,28,31,0.9,16.2%,17.9%,9.8%,5.2%,1.1,16.4%,14.4%
2024 Davis Cup RR,L vs Griekspoor,22,16,1.4,14.4%,10.5%,12,16,0.8,9.3%,12.4%,3.9%,4.7%,1.4,21.6%,15.7%
2023 US Open R128,L vs Hurkacz,41,33,1.2,14.2%,11.5%,30,25,1.2,12.2%,10.2%,6.1%,4.9%,1.8,18.8%,10.4%
2023 Wimbledon R128,L vs Watanuki,61,35,1.7,16.6%,9.5%,31,28,1.1,10.3%,9.3%,3.3%,4.3%,1.7,23.2%,13.9%
2023 Miami Masters R64,L vs Paul,18,26,0.7,11.0%,16.0%,11,24,0.5,7.8%,17.0%,5.7%,1.4%,1.5,20.9%,13.5%
2023 Rotterdam R32,L vs Brouwer,21,20,1.1,16.3%,15.5%,13,19,0.7,11.6%,17.0%,9.8%,1.8%,1.5,20.9%,14.0%
2023 Montpellier R16,L vs Rune,16,17,0.9,11.8%,12.5%,14,17,0.8,11.0%,13.4%,7.1%,3.1%,2.8,22.8%,8.1%
2023 Australian Open R128,L vs Millman,66,58,1.1,19.4%,17.0%,46,57,0.8,15.0%,18.6%,10.4%,4.2%,1.4,16.1%,11.4%
2022 Sofia F,W vs Rune,28,11,2.5,18.4%,7.2%,20,11,1.8,15.3%,8.4%,8.4%,6.1%,2.1,23.0%,11.2%
2022 US Open R128,L vs Shapovalov,32,27,1.2,12.5%,10.6%,19,21,0.9,8.9%,9.9%,5.2%,2.3%,1.7,22.4%,13.3%
2022 Winston-Salem QF,W vs Draper,19,14,1.4,16.7%,12.3%,13,13,1.0,13.3%,13.3%,9.2%,3.1%,1.4,18.4%,13.2%
2022 Wimbledon R128,L vs Grenier,63,58,1.1,19.5%,18.0%,52,46,1.1,18.6%,16.4%,11.1%,7.1%,1.4,14.2%,10.5%
2020 Ismaning CH F,W vs Van De Zandschulp,41,31,1.3,17.5%,13.2%,22,28,0.8,11.7%,14.9%,6.4%,4.8%,1.2,17.9%,15.0%
2020 Sibiu CH F,W vs Etcheverry,34,23,1.5,24.3%,16.4%,32,20,1.6,25.2%,15.7%,15.7%,9.4%,1.4,12.9%,9.3%
2019 Gstaad R32,L vs Istomin,26,31,0.8,18.4%,22.0%,20,30,0.7,15.7%,23.6%,12.6%,3.1%,1.0,12.8%,12.8%
Career (15 matches),,526,432,1.2,16.8%,13.8%,363,386,0.9,13.4%,14.3%,8.0%,4.5%,1.5,18.8%,12.4%
