Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2024 Davis Cup Qualifiers RR,L vs Van De Zandschulp,63.0%,44.8%,8.7%,4/4,2.27,22.7%,63.9%,43.5%,5.6%,1.95,37.1%,63.2%,50.0%,21.1%,2.58,6.5%
2024 Davis Cup Qualifiers RR,L vs Griekspoor,57.9%,40.9%,3.9%,2/1,2.63,25.6%,50.0%,30.8%,0.0%,2.66,45.8%,81.8%,55.6%,13.6%,2.61,0.0%
2023 US Open R128,L vs Hurkacz,58.2%,47.6%,3.5%,3/2,2.19,16.5%,49.5%,39.1%,2.2%,2.07,28.8%,81.8%,58.3%,6.8%,2.32,0.0%
2023 Miami R64,L vs Paul,64.6%,39.2%,6.3%,1/4,2.19,25.5%,54.9%,35.7%,2.0%,1.98,45.2%,85.2%,43.5%,14.8%,2.46,0.0%
2023 Rotterdam R32,L vs Brouwer,68.2%,33.3%,4.5%,3/0,2.32,13.2%,65.1%,25.0%,4.7%,2.36,25.0%,85.0%,47.1%,5.0%,2.28,0.0%
2023 Montpellier R16,L vs Rune,70.2%,30.0%,17.5%,2/8,2.28,20.4%,68.3%,28.6%,12.2%,2.25,37.0%,75.0%,33.3%,31.3%,2.31,3.7%
2023 Australian Open R128,L vs Millman,69.0%,40.7%,5.3%,5/4,2.08,1.8%,67.5%,32.9%,6.8%,1.94,3.6%,76.5%,56.4%,2.0%,2.21,0.0%
2022 Sofia F,W vs Rune,61.1%,45.5%,12.5%,2/7,2.32,18.9%,54.5%,41.7%,13.6%,2.13,32.3%,76.9%,50.0%,11.5%,2.59,0.0%
2022 Winston Salem QF,W vs Draper,66.1%,48.8%,1.6%,1/0,2.02,12.1%,58.3%,42.9%,0.0%,1.72,22.2%,87.0%,55.0%,4.3%,2.37,0.0%
2020 Ismaning CH F,W vs Van De Zandschulp,52.1%,48.4%,11.8%,5/9,2.57,26.3%,46.8%,41.7%,7.8%,2.69,44.1%,76.5%,57.7%,23.5%,2.38,0.0%
2020 Sibiu CH F,W vs Etcheverry,76.1%,58.8%,3.0%,1/1,2.09,13.5%,73.2%,46.7%,2.4%,1.88,26.9%,95.5%,76.2%,4.5%,2.29,0.0%
2019 Gstaad R32,L vs Istomin,62.9%,45.5%,7.1%,4/1,2.41,21.6%,57.8%,50.0%,6.7%,2.90,30.8%,78.3%,38.9%,8.7%,2.00,12.0%
Career (12 matches),,63.4%,43.8%,6.9%,44.6%,2.26,17.1%,58.7%,37.8%,5.3%,2.18,30.1%,80.1%,53.4%,11.0%,2.35,1.9%
