Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,San Luis Potosi CH,Clay,R32,219,,(5) Huesler vs Dan Martin [CAN],,,,,,,,,
23-Mar-2026,Morelia CH,Hard,R32,217,80,(1) James Duckworth [AUS] d. Huesler,5-7 6-4 6-4,0.95,13.3%,6.1%,59.2%,81.0%,50.0%,7/9,2:12
16-Mar-2026,Cuernavaca CH,Hard,QF,217,331,Tyler Zink [USA] d. (5) Huesler,6-4 6-3,0.60,23.5%,7.8%,66.7%,73.5%,47.1%,1/4,1:04
16-Mar-2026,Cuernavaca CH,Hard,R16,217,439,(5) Huesler d. Juan Alejandro Hernandez Serrano [MEX],6-3 6-2,2.24,24.4%,4.4%,75.6%,85.3%,63.6%,0/0,0:56
16-Mar-2026,Cuernavaca CH,Hard,R32,217,1454,(5) Huesler d. (Q) Takeru Yuzuki [JPN],4-6 6-3 6-4,1.68,14.9%,4.1%,51.4%,89.5%,66.7%,2/3,1:40
23-Feb-2026,Lugano CH,Hard,QF,229,461,(WC) Mika Brunold [SUI] d. Huesler,6-4 6-4,0.86,7.8%,3.1%,62.5%,75.0%,45.8%,5/7,1:30
23-Feb-2026,Lugano CH,Hard,R16,229,171,Huesler d. (2) Daniil Glinka [EST],7-6(5) 6-4,1.37,25.4%,4.2%,66.2%,89.4%,41.7%,1/1,1:40
23-Feb-2026,Lugano CH,Hard,R32,229,241,Huesler d. Marko Topo [GER],2-6 6-4 0-0 RET,0.94,13.2%,7.5%,66.0%,77.1%,44.4%,6/8,1:08
09-Feb-2026,Tenerife 2 CH,Hard,R16,230,262,(Alt) Pol Martin Tiffon [ESP] d. Huesler,6-2 4-6 6-3,0.72,6.3%,5.2%,62.5%,66.7%,38.9%,8/11,1:59
09-Feb-2026,Tenerife 2 CH,Hard,R32,230,135,Huesler d. (2) Sebastian Ofner [AUT],6-3 6-7(6) 6-3,1.17,5.6%,0.0%,61.1%,69.7%,66.7%,4/5,2:06
02-Feb-2026,Tenerife 1 CH,Hard,R32,233,261,Daniel Rincon [ESP] d. Huesler,7-6(6) 7-5,0.71,5.6%,1.1%,68.5%,60.7%,60.7%,8/10,1:50
27-Jan-2026,Quimper CH,Hard,SF,253,254,(Alt) Remy Bertola [SUI] d. Huesler,6-1 6-4,0.56,0.0%,2.3%,52.3%,73.9%,47.6%,4/7,0:56
27-Jan-2026,Quimper CH,Hard,QF,253,517,Huesler d. (WC) Thomas Faurel [FRA],6-3 6-2,2.04,13.0%,2.2%,69.6%,87.5%,57.1%,0/0,0:52
27-Jan-2026,Quimper CH,Hard,R16,253,184,Huesler d. Justin Engel [GER],3-6 6-4 7-6(4),1.06,17.2%,4.3%,62.4%,82.8%,40.0%,1/4,2:05
27-Jan-2026,Quimper CH,Hard,R32,253,83,Huesler d. (4) Quentin Halys [FRA],6-3 7-6(9),1.01,10.5%,3.9%,57.9%,75.0%,68.8%,4/4,1:29
10-Nov-2025,Kobe CH,Hard,QF,252,191,(7) Elias Ymer [SWE] d. Huesler,7-5 5-7 6-4,0.96,13.3%,4.1%,57.1%,71.4%,54.8%,4/8,2:20
10-Nov-2025,Kobe CH,Hard,R16,252,112,Huesler d. (2) Yoshihito Nishioka [JPN],W/O,,,,,,,,
10-Nov-2025,Kobe CH,Hard,R32,252,280,Huesler d. Garrett Johns [USA],6-3 7-5,1.55,12.7%,3.2%,61.9%,71.8%,75.0%,1/2,1:28
03-Nov-2025,Matsuyama CH,Hard,R16,258,192,(3) Oliver Crawford [GBR] d. Huesler,7-6(6) 6-4,0.97,9.2%,1.3%,69.7%,75.5%,56.5%,5/6,1:53
03-Nov-2025,Matsuyama CH,Hard,R32,258,,Huesler d. (WC) Sho Katayama [JPN],6-4 7-6(6),1.45,27.3%,0.0%,72.7%,79.2%,72.2%,1/1,1:36
