Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,15,8,7,53.3%,17-16,51.5%,165-164,50.2%,3-2,60.0%,14,86.6%,12.5%,12.3%,3.9%,62.5%,76.7%,53.2%,67.9%,32.8%,50.3%,1.02,SF (Quimper)
2025,33,19,14,57.6%,45-32,58.4%,396-374,51.4%,9-4,69.2%,32,82.8%,20.0%,9.9%,4.6%,58.8%,76.1%,52.2%,66.2%,36.5%,50.9%,1.08,W (Cuernavaca)
2024,38,22,16,57.9%,52-36,59.1%,452-379,54.4%,6-6,50.0%,38,85.3%,23.7%,9.9%,4.0%,57.8%,77.0%,53.5%,67.1%,38.4%,52.3%,1.16,W (Grodzisk Mazowiecki)
2023,9,4,5,44.4%,8-11,42.1%,82-100,45.1%,2-0,100.0%,9,76.7%,14.1%,10.1%,6.4%,54.1%,76.1%,47.8%,63.1%,35.1%,48.3%,0.95,QF (Ismaning)
2022,32,21,11,65.6%,47-31,60.3%,411-365,53.0%,7-7,50.0%,32,84.8%,21.3%,13.8%,4.4%,56.1%,77.6%,53.1%,66.9%,37.0%,51.7%,1.11,W (2x)
2021,42,22,20,52.4%,55-48,53.4%,531-495,51.8%,9-11,45.0%,42,83.5%,20.1%,11.9%,4.8%,57.7%,74.8%,54.8%,66.3%,35.9%,51.0%,1.07,F (Biel)
2020,16,12,4,75.0%,25-14,64.1%,216-192,52.9%,6-2,75.0%,16,84.9%,20.4%,10.4%,3.5%,60.1%,73.5%,57.2%,67.0%,35.5%,50.9%,1.08,W (2x)
2019,39,19,20,48.7%,45-47,48.9%,461-463,49.9%,9-7,56.3%,39,80.4%,19.3%,8.7%,4.3%,59.6%,73.2%,50.6%,64.1%,35.6%,49.9%,0.99,W (San Luis Potosi)
2018,7,4,3,57.1%,9-6,60.0%,83-83,50.0%,5-1,83.3%,7,79.7%,18.5%,11.3%,3.7%,60.9%,75.5%,45.8%,63.8%,35.2%,49.7%,0.97,QF (Winnipeg)
2017,1,0,1,0.0%,1-2,33.3%,15-17,46.9%,0-1,0.0%,1,87.5%,6.7%,11.3%,6.5%,50.0%,77.4%,51.6%,64.5%,21.7%,47.3%,0.61,R32 (Ismaning)
Career,232,131,101,56.5%,304-243,55.6%,2812-2632,51.7%,56-41,57.7%,230,83.3%,19.9%,10.9%,4.4%,58.4%,75.5%,52.8%,66.1%,36.1%,50.9%,1.06,
