Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,4,Hard,5,1,4,20.0%,3,2,1,66.7%,2022,2025,R128,5,1.05,12.1%,2.2%,58.3%,72.2%,61.7%,67.8%,33.8%,51.7%,26.7%
Roland Garros,5,Clay,6,1,5,16.7%,2,2,0,100.0%,2021,2025,R128,6,0.83,7.4%,4.5%,59.5%,72.4%,45.9%,61.6%,32.0%,66.0%,36.8%
Wimbledon,5,Grass,9,4,5,44.4%,9,6,3,66.7%,2021,2025,R128,9,0.97,12.8%,4.6%,58.3%,77.8%,48.0%,65.3%,33.5%,56.5%,37.7%
US Open,5,Hard,7,2,5,28.6%,4,1,3,25.0%,2021,2025,R128,7,1.00,10.9%,4.5%,59.2%,75.7%,53.4%,66.6%,33.4%,47.5%,30.0%
Davis Cup,6,,12,5,7,41.7%,7,2,5,28.6%,2018,2025,,7,0.95,12.2%,2.4%,62.0%,70.7%,50.9%,63.2%,34.9%,63.3%,55.6%
Basel,6,Hard,6,0,6,0.0%,2,1,1,50.0%,2017,2025,R32,6,0.64,11.0%,4.0%,56.2%,68.4%,49.7%,60.2%,25.5%,56.3%,54.5%
Gstaad,8,Clay,9,1,8,11.1%,9,3,6,33.3%,2017,2025,R16,9,0.92,11.0%,3.7%,55.2%,75.1%,57.1%,67.0%,30.3%,59.1%,25.0%
Rome Masters,2,Clay,2,0,2,0.0%,2,2,0,100.0%,2023,2025,R128,2,0.78,4.8%,2.9%,58.7%,68.0%,43.0%,57.7%,33.0%,60.0%,38.5%
Hong Kong,1,Hard,7,5,2,71.4%,1,1,0,100.0%,2024,2024,R16,7,1.22,11.9%,2.2%,63.7%,76.8%,50.3%,67.2%,39.9%,70.0%,40.0%
s Hertogenbosch,2,Grass,5,3,2,60.0%,5,4,1,80.0%,2023,2024,R16,5,1.04,13.3%,2.4%,59.7%,74.7%,58.6%,68.2%,33.0%,79.3%,50.0%
Munich,2,Clay,7,5,2,71.4%,4,2,2,50.0%,2023,2024,QF,7,1.29,12.0%,2.1%,61.1%,77.2%,57.7%,69.6%,39.1%,65.7%,42.6%
