Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1977,21,11,10,52.4%,24-22,52.2%,200-193,50.9%,1-0,100.0%,0,,,,,,,,,,,,F (Dublin)
1976,21,10,11,47.6%,25-25,50.0%,214-229,48.3%,2-0,100.0%,0,,,,,,,,,,,,QF (Beckenham)
1975,20,8,12,40.0%,18-23,43.9%,177-195,47.6%,4-1,80.0%,0,,,,,,,,,,,,QF (Atlantic City)
1974,8,6,2,75.0%,13-7,65.0%,93-73,56.0%,0-0,-,0,,,,,,,,,,,,W (Tokyo Japan Open)
1969,4,3,1,75.0%,6-0,100.0%,39-21,65.0%,0-0,-,0,,,,,,,,,,,,F (Caracas)
1968,42,34,8,81.0%,69-27,71.9%,526-365,59.0%,0-0,-,0,,,,,,,,,,,,W (2x)
1967,36,27,9,75.0%,60-14,81.1%,417-219,65.6%,0-0,-,0,,,,,,,,,,,,W (2x)
1966,54,48,6,88.9%,97-20,82.9%,680-348,66.1%,0-0,-,0,,,,,,,,,,,,W (5x)
1965,51,43,8,84.3%,90-21,81.1%,632-356,64.0%,0-0,-,0,,,,,,,,,,,,W (3x)
1964,90,79,11,87.8%,164-37,81.6%,1121-572,66.2%,0-0,-,0,,,,,,,,,,,,W (8x)
1963,96,77,19,80.2%,160-40,80.0%,1131-599,65.4%,0-0,-,0,,,,,,,,,,,,W (7x)
1962,67,54,13,80.6%,114-37,75.5%,819-486,62.8%,0-0,-,0,,,,,,,,,,,,W (6x)
1961,25,23,2,92.0%,46-11,80.7%,332-215,60.7%,0-0,-,0,,,,,,,,,,,,W (5x)
1960,62,53,9,85.5%,110-24,82.1%,777-415,65.2%,0-0,-,0,,,,,,,,,,,,W (8x)
1959,68,58,10,85.3%,120-32,78.9%,827-475,63.5%,0-0,-,0,,,,,,,,,,,,W (6x)
1958,111,92,19,82.9%,191-46,80.6%,1348-725,65.0%,0-0,-,0,,,,,,,,,,,,W (11x)
1957,35,22,13,62.9%,52-29,64.2%,403-289,58.2%,0-0,-,0,,,,,,,,,,,,W (Fort Lauderdale)
1955,7,3,4,42.9%,6-7,46.2%,61-58,51.3%,0-0,-,0,,,,,,,,,,,,SF (3x)
1954,2,1,1,50.0%,2-2,50.0%,18-19,48.6%,0-0,-,0,,,,,,,,,,,,W (Sao Paulo Natl)
Career,820,652,168,79.5%,1367-424,76.3%,9815-5852,62.6%,7-1,87.5%,0,,,,,,,,,,,,
