Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
25,Ann Jones [GBR],16,9,64.0%,0,0,0,-,1958,1975,0,,,,,,,,,,
24,Darlene Hard [USA],12,12,50.0%,0,0,0,-,1957,1964,0,,,,,,,,,,
22,Margaret Court [AUS],6,16,27.3%,0,0,0,-,1960,1968,0,,,,,,,,,,
16,Lesley Turner [AUS],10,6,62.5%,0,0,0,-,1961,1969,0,,,,,,,,,,
13,Billie Jean King [USA],5,8,38.5%,0,0,0,-,1959,1977,0,,,,,,,,,,
13,Edda Buding [FRG],12,1,92.3%,0,0,0,-,1958,1963,0,,,,,,,,,,
12,Christine Truman [GBR],10,2,83.3%,0,0,0,-,1958,1967,0,,,,,,,,,,
12,Annette Van Zyl [RSA],8,4,66.7%,0,0,0,-,1963,1967,0,,,,,,,,,,
12,Sandra Reynolds [RSA],7,5,58.3%,0,0,0,-,1958,1962,0,,,,,,,,,,
10,Francoise Durr [FRA],7,3,70.0%,0,0,0,-,1964,1968,0,,,,,,,,,,
10,Yola Ramirez [MEX],6,4,60.0%,0,0,0,-,1955,1963,0,,,,,,,,,,
10,Janet Hopps [USA],8,2,80.0%,0,0,0,-,1958,1959,0,,,,,,,,,,
9,Nancy Richey [USA],5,4,55.6%,0,0,0,-,1958,1974,0,,,,,,,,,,
9,Tory Ann Fretz [USA],9,0,100.0%,0,0,0,-,1963,1968,0,,,,,,,,,,
9,Judy Tegart [AUS],8,1,88.9%,0,0,0,-,1963,1968,0,,,,,,,,,,
