Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2012 Fes F,L vs Bertens,10.5%,12.3%,41.2%,11.6%,14.0%,42.1%,66.7%,63.6%,66.7%,7.1%,7.1%,38.5%,25.0%,33.3%,50.0%,-104
Career (1 matches),,10.5%,12.3%,41.2%,11.6%,14.0%,42.1%,66.7%,63.6%,66.7%,7.1%,7.1%,38.5%,25.0%,33.3%,50.0%,-104
