Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2016,4,0,4,0.0%,1-8,11.1%,31-51,37.8%,0-0,-,4,46.3%,29.3%,1.0%,6.6%,66.9%,54.7%,34.7%,48.1%,42.1%,45.3%,0.81,R32 (4x)
2015,1,0,1,0.0%,0-2,0.0%,11-14,44.0%,0-1,0.0%,1,58.3%,33.3%,0.0%,2.7%,64.4%,51.1%,61.5%,54.8%,34.3%,45.0%,0.76,R32 (Florianopolis)
2012,15,6,9,40.0%,14-19,42.4%,142-155,47.8%,1-3,25.0%,14,-,-,0.9%,4.4%,60.3%,58.8%,43.0%,52.5%,47.6%,50.1%,1.00,F (Fes)
2011,28,13,15,46.4%,28-35,44.4%,293-290,50.3%,2-7,22.2%,27,-,-,0.9%,3.5%,67.7%,55.6%,48.8%,53.4%,46.6%,50.1%,1.00,SF (Barcelona)
2010,12,6,6,50.0%,16-14,53.3%,129-125,50.8%,1-0,100.0%,7,-,-,0.9%,3.4%,72.4%,55.6%,52.8%,54.8%,45.6%,50.1%,1.01,QF (2x)
2007,9,3,6,33.3%,7-13,35.0%,95-111,46.1%,2-4,33.3%,6,-,-,1.7%,6.4%,57.5%,53.8%,44.9%,50.0%,46.4%,48.3%,0.93,R16 (3x)
2006,20,6,14,30.0%,17-30,36.2%,204-230,47.0%,0-1,0.0%,12,-,-,1.5%,4.3%,66.2%,57.4%,49.0%,54.6%,44.1%,49.3%,0.97,QF (Acapulco)
2005,14,7,7,50.0%,16-17,48.5%,141-157,47.3%,2-0,100.0%,0,,,,,,,,,,,,SF (2x)
Career,103,41,62,39.8%,99-138,41.8%,1046-1133,48.0%,8-16,33.3%,71,49.1%,30.2%,1.1%,4.2%,65.4%,56.2%,46.8%,53.0%,45.8%,49.4%,0.97,
