Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2012 Fes F,L vs Bertens,6.7,8.1,5.2,48.8%,47.6%,45.8%,28.6%,60.1%,4.3%,-8.0,-4.1,-3.0,-2.5
Career (1 matches),,6.7,8.1,5.2,48.8%,47.6%,45.8%,28.6%,60.1%,4.3%,-8.0,-4.1,-3.0,-2.5
