Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Davis Cup RR,L vs Suresh,18,16,1.1,14.5%,12.9%,11,11,1.0,11.0%,11.0%,6.0%,4.0%,1.3,20.2%,15.3%
2026 Davis Cup RR,W vs Nagal,34,39,0.9,18.2%,20.9%,24,34,0.7,14.4%,20.4%,10.8%,3.6%,0.6,10.7%,19.3%
2026 Australian Open R128,L vs Medvedev,37,40,0.9,16.2%,17.5%,34,39,0.9,16.2%,18.6%,11.0%,4.8%,1.3,20.6%,15.4%
2025 Shanghai Masters R128,W vs Zhou,33,25,1.3,18.0%,13.7%,21,22,1.0,14.0%,14.7%,9.3%,4.0%,1.4,20.2%,14.8%
2025 Davis Cup RR,L vs Etcheverry,30,21,1.4,22.9%,16.0%,24,19,1.3,20.5%,16.2%,12.0%,8.5%,1.0,10.7%,10.7%
2025 Davis Cup RR,W vs Comesana,24,13,1.8,21.1%,11.4%,16,11,1.5,16.8%,11.6%,10.5%,6.3%,0.8,15.8%,19.3%
2025 US Open R128,L vs Nakashima,46,54,0.9,15.5%,18.2%,29,46,0.6,11.6%,18.4%,6.4%,3.2%,0.9,18.2%,19.6%
2025 Bastad F,L vs Darderi,30,28,1.1,19.1%,17.8%,24,27,0.9,16.9%,19.0%,11.3%,5.6%,1.2,19.7%,15.9%
2025 Bastad QF,W vs Griekspoor,40,16,2.5,19.3%,7.7%,27,13,2.1,14.8%,7.1%,9.9%,4.4%,1.0,18.8%,19.3%
2025 Bastad R32,W vs Rejchtman Vinciguerra,38,16,2.4,33.0%,13.9%,30,15,2.0,29.7%,14.9%,18.8%,10.9%,0.7,13.0%,18.3%
2025 Wimbledon R128,W vs Eubanks,67,37,1.8,18.5%,10.2%,35,22,1.6,11.9%,7.5%,6.8%,4.8%,0.9,16.8%,18.7%
2025 Rome Masters R128,W vs Shevchenko,27,17,1.6,22.7%,14.3%,21,15,1.4,19.8%,14.2%,6.6%,13.2%,0.6,12.6%,20.2%
2025 Marrakech R32,W vs Benchetrit,20,14,1.4,16.8%,11.8%,17,13,1.3,15.5%,11.8%,11.8%,2.7%,0.5,16.0%,35.3%
2025 Girona CH SF,L vs Cilic,21,12,1.8,15.4%,8.8%,15,11,1.4,12.3%,9.0%,5.7%,6.6%,1.1,19.9%,18.4%
2025 Murcia CH F,L vs Taberner,41,38,1.1,23.2%,21.5%,28,35,0.8,17.8%,22.3%,12.1%,5.1%,0.9,12.4%,14.1%
2025 Montpellier SF,L vs Auger Aliassime,21,21,1.0,13.5%,13.5%,10,19,0.5,8.0%,15.2%,5.6%,2.4%,1.4,20.5%,14.7%
2025 Montpellier QF,W vs Griekspoor,29,10,2.9,19.6%,6.8%,21,9,2.3,16.9%,7.3%,8.9%,7.3%,1.0,18.9%,18.9%
2025 Montpellier R16,W vs Cobolli,20,11,1.8,16.1%,8.9%,11,11,1.0,9.7%,9.7%,7.1%,2.7%,0.5,11.3%,21.0%
2024 Villa Maria CH F,L vs Ugo Carabelli,29,37,0.8,13.5%,17.2%,26,33,0.8,13.1%,16.7%,9.1%,3.5%,0.7,15.3%,21.4%
2024 Antofagasta CH R16,W vs Sell,15,18,0.8,13.3%,15.9%,9,18,0.5,8.6%,17.1%,6.7%,1.9%,0.5,10.6%,22.1%
Career (32 matches),,958,895,1.1,17.4%,16.3%,706,793,0.9,14.6%,16.4%,9.6%,4.6%,0.9,15.7%,18.1%
