Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),99,625,142,1646,160,1574,91,1664,155,1504,,,,
2025,74,763,93,1717,95,1657,66,1711,127,1540,,,,
2024,112,548,117,1674,135,1593,89,1663,128,1532,627,75,,
2023,153,413,164,1592,151,1551,149,1557,168,1471,,,,
2022,288,179,242,1504,230,1464,217,1483,213,1406,,,,
2021,226,285,162,1596,238,1441,126,1590,,,,,,
2020,301,154,,,,,,,,,,,,
2019,436,73,,,,,,,,,321,151,,
