Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Davis Cup RR,L vs Suresh,9% (1/11),0% (0/1),0/0,18% (2/11),0% (0/2),0/0,0/0,1/3,0/0,1/2
2026 Davis Cup RR,W vs Nagal,43% (6/14),100% (6/6),1/4,40% (6/15),33% (2/6),5/6,2/2,0/0,1/1,0/0
2026 Australian Open R128,L vs Medvedev,38% (6/16),67% (4/6),1/7,50% (8/16),13% (1/8),1/3,0/0,3/3,0/0,1/1
2025 Davis Cup RR,L vs Etcheverry,30% (3/10),100% (3/3),1/5,70% (7/10),29% (2/7),0/3,0/0,2/2,0/0,1/1
2025 Davis Cup RR,W vs Comesana,40% (4/10),100% (4/4),1/1,22% (2/9),50% (1/2),2/3,1/1,0/0,0/0,0/0
2025 Bastad F,L vs Darderi,14% (2/14),100% (2/2),0/3,36% (5/14),40% (2/5),2/2,1/1,2/2,0/0,1/1
2025 Bastad QF,W vs Griekspoor,25% (4/16),100% (4/4),2/3,40% (6/15),50% (3/6),3/3,0/0,0/0,0/0,0/0
2025 Bastad R32,W vs Rejchtman Vinciguerra,50% (4/8),75% (3/4),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2025 Rome R128,W vs Shevchenko,56% (5/9),60% (3/5),0/0,22% (2/9),100% (2/2),1/1,0/0,0/0,0/0,0/0
2025 Marrakech R32,W vs Benchetrit,56% (5/9),60% (3/5),0/0,0% (0/10),- (0/0),2/2,1/1,0/0,1/1,0/0
2025 Girona CH SF,L vs Cilic,50% (5/10),0% (0/5),0/2,20% (2/10),0% (0/2),0/0,0/0,1/1,0/0,0/0
2025 Murcia CH F,L vs Taberner,27% (4/15),75% (3/4),1/3,27% (4/15),0% (0/4),2/2,1/1,0/1,0/0,0/1
2025 Montpellier SF,L vs Auger Aliassime,18% (2/11),50% (1/2),0/2,45% (5/11),60% (3/5),0/1,0/0,1/1,0/0,0/0
2025 Montpellier QF,W vs Griekspoor,9% (1/11),100% (1/1),0/0,9% (1/11),100% (1/1),1/1,1/1,0/0,1/1,0/0
2024 Antofagasta CH R16,W vs Sell,33% (3/9),100% (3/3),0/0,11% (1/9),100% (1/1),2/2,1/1,0/0,0/0,0/0
2024 US Open Q3,L vs Tu,36% (5/14),60% (3/5),1/5,43% (6/14),17% (1/6),3/3,1/1,0/0,0/0,0/0
2024 Sassuolo CH F,W vs Altmaier,50% (5/10),100% (5/5),1/2,33% (3/9),33% (1/3),3/4,0/0,0/0,0/0,0/0
2024 Roland Garros R64,L vs Alcaraz,47% (8/17),63% (5/8),1/5,67% (12/18),33% (4/12),2/5,1/1,0/3,0/0,0/1
2024 Roland Garros R128,W vs Draper,35% (9/26),100% (9/9),2/7,27% (7/26),0% (0/7),4/7,1/1,1/1,1/1,0/0
2024 Rotterdam R32,L vs Raonic,9% (1/11),0% (0/1),0/1,36% (4/11),75% (3/4),0/0,0/0,2/2,0/0,0/0
2026 (3 matches),,31.7%,76.9%,18.2%,38.1%,18.8%,66.7%,100.0%,66.7%,100.0%,66.7%
2025 (11 matches),,31.7%,69.2%,26.3%,27.6%,41.2%,76.2%,100.0%,85.7%,100.0%,66.7%
2024 (8 matches),,32.5%,78.9%,17.9%,36.4%,27.9%,68.0%,85.7%,62.5%,100.0%,50.0%
2023 (2 matches),,50.0%,80.0%,50.0%,72.7%,12.5%,37.5%,100.0%,0.0%,-,0.0%
2021 (2 matches),,43.8%,85.7%,25.0%,33.3%,0.0%,83.3%,66.7%,0.0%,100.0%,0.0%
Career (48 matches),,36.8%,75.4%,23.6%,37.4%,27.8%,73.5%,77.5%,67.4%,92.9%,60.0%
