Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Davis Cup Qualifiers RR,W vs Nagal,4.4,3.9,4.8,54.0%,54.3%,50.0%,52.6%,55.3%,13.5%,6.5,3.5,4.5,3.4
2026 Davis Cup Qualifiers RR,L vs Suresh,3.1,3.1,3.2,50.5%,41.2%,36.4%,20.0%,50.0%,22.9%,6.5,9.8,2.5,4.9
2026 Australian Open R128,L vs Medvedev,4.9,5.3,4.4,51.4%,28.3%,63.0%,40.0%,50.6%,32.7%,2.0,1.0,-7.5,-5.3
2025 Shanghai R128,W vs Zhou,3.5,3.4,3.6,47.8%,55.9%,58.8%,64.3%,54.5%,22.5%,12.5,9.5,5.0,5.6
2025 Davis Cup Qualifiers RR,W vs Comesana,3.9,4.2,3.5,49.2%,64.3%,70.6%,50.0%,59.0%,25.0%,7.0,8.4,2.0,4.2
2025 Davis Cup Qualifiers RR,L vs Etcheverry,5.5,4.8,6.5,52.6%,40.0%,42.9%,52.0%,54.0%,20.5%,-3.5,-2.4,0.5,0.5
2025 US Open R128,L vs Nakashima,3.7,3.5,3.9,46.1%,47.8%,53.3%,42.9%,51.0%,16.1%,8.0,3.8,-6.0,-3.4
2025 Bastad F,L vs Darderi,4.6,4.7,4.5,51.2%,45.5%,44.0%,53.3%,60.1%,18.6%,4.5,2.7,-3.5,-3.7
2025 Bastad QF,W vs Griekspoor,3.6,4.1,3.1,51.2%,47.8%,45.0%,83.3%,50.0%,19.0%,12.0,9.9,11.5,11.1
2025 Bastad R32,W vs Rejchtman Vinciguerra,3.9,3.3,4.3,60.0%,59.4%,57.1%,75.0%,53.1%,24.1%,15.0,17.4,-1.5,-2.4
2025 Wimbledon R128,W vs Eubanks,2.6,2.4,2.9,53.2%,53.0%,35.0%,57.1%,47.0%,37.3%,8.0,6.5,5.5,5.6
2025 Rome R128,W vs Shevchenko,3.9,4.2,3.7,60.3%,60.9%,53.3%,50.0%,59.7%,24.7%,8.5,8.3,5.0,8.8
2025 Marrakech R32,W vs Benchetrit,3.8,3.2,4.1,56.0%,76.0%,78.6%,40.0%,61.2%,19.2%,15.5,14.8,3.0,5.1
2025 Girona CH SF,L vs Cilic,3.8,3.6,4.0,44.3%,63.2%,40.0%,33.3%,39.4%,28.6%,7.0,9.3,5.0,5.7
2025 Murcia CH F,L vs Taberner,5.3,3.8,6.5,54.7%,50.0%,46.7%,37.1%,45.6%,14.9%,9.0,5.1,-3.5,-1.9
2025 Montpellier SF,L vs Auger Aliassime,3.4,3.5,3.3,51.9%,46.7%,30.8%,22.2%,52.9%,27.8%,4.0,4.1,-8.0,-12.7
2025 Montpellier QF,W vs Griekspoor,3.4,4.0,2.7,50.5%,57.1%,30.0%,77.8%,60.8%,26.1%,7.5,7.7,1.5,3.4
2025 Montpellier R16,W vs Cobolli,3.6,3.2,4.0,60.7%,65.5%,25.0%,25.0%,54.4%,28.9%,6.0,6.5,1.5,2.5
2024 Villa Maria CH F,L vs Ugo Carabelli,5.8,5.3,6.3,60.4%,45.7%,46.2%,30.6%,48.1%,21.1%,5.5,2.3,-3.0,-1.4
2024 Antofagasta CH R16,W vs Sell,6.0,5.6,6.5,63.3%,48.0%,50.0%,44.0%,51.7%,26.4%,2.0,1.4,4.5,4.4
Career (32 matches),,4.2,4.1,4.2,52.1%,49.8%,48.4%,43.4%,53.9%,20.7%,6.8,4.8,-0.5,-0.5
