Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,13,3,10,23.1%,8-21,27.6%,115-158,42.1%,1-1,50.0%,13,53.3%,30.6%,2.3%,5.7%,57.7%,57.6%,41.8%,50.9%,42.3%,46.7%,0.86
Grand Slams,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,50.0%,0.0%,3.8%,3.8%,66.0%,60.0%,33.3%,50.9%,34.4%,41.9%,0.70
Internationals,9,2,7,22.2%,6-15,28.6%,87-111,43.9%,0-1,0.0%,9,53.0%,35.1%,1.9%,5.7%,57.8%,57.1%,41.2%,50.4%,43.5%,47.2%,0.88
vs Righties,11,3,8,27.3%,7-17,29.2%,95-129,42.4%,1-1,50.0%,11,50.9%,33.6%,2.2%,6.1%,57.3%,56.9%,41.1%,50.1%,43.3%,46.9%,0.87
vs Lefties,3,1,2,33.3%,3-4,42.9%,33-38,46.5%,1-0,100.0%,2,64.0%,16.7%,2.7%,3.4%,59.9%,61.4%,45.8%,55.1%,37.6%,45.7%,0.84
vs Top 10,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,50.0%,0.0%,3.8%,3.8%,66.0%,60.0%,33.3%,50.9%,34.4%,41.9%,0.70
