Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Xinxin Yao [CHN],5,2,71.4%,2,2,0,100.0%,2022,2024,0,,,,,,,,,,
5,Fangzhou Liu [CHN],1,4,20.0%,0,0,0,-,2019,2024,0,,,,,,,,,,
5,Zhuoxuan Bai [CHN],3,2,60.0%,2,1,1,50.0%,2022,2023,0,,,,,,,,,,
4,Mananchaya Sawangkaew [THA],3,1,75.0%,1,0,1,0.0%,2024,2025,2,1.04,3.0%,6.8%,63.6%,56.0%,37.5%,49.2%,52.8%,23.1%,54.5%
4,Zongyu Li [CHN],3,1,75.0%,1,0,1,0.0%,2022,2024,0,,,,,,,,,,
3,Zeynep Sonmez [TUR],0,3,0.0%,0,0,0,-,2022,2025,2,0.57,1.1%,5.7%,56.8%,52.0%,39.5%,46.6%,30.6%,57.1%,0.0%
3,Aoi Ito [JPN],0,3,0.0%,0,0,0,-,2023,2024,1,0.74,1.6%,6.6%,54.1%,69.7%,50.0%,60.7%,29.1%,57.1%,0.0%
3,Priska Madelyn Nugroho [INA],1,2,33.3%,0,0,0,-,2022,2024,1,1.17,2.8%,2.8%,52.8%,63.2%,52.9%,58.3%,48.6%,50.0%,50.0%
3,Xinyu Gao [CHN],0,3,0.0%,1,0,1,0.0%,2023,2024,1,0.63,2.5%,3.8%,51.9%,56.1%,42.1%,49.4%,32.1%,75.0%,100.0%
3,Hong Yi Cody Wong [HKG],3,0,100.0%,1,1,0,100.0%,2022,2024,0,,,,,,,,,,
3,Ena Shibahara [JPN],2,1,66.7%,1,0,1,0.0%,2023,2024,0,,,,,,,,,,
2,Polina Iatcenko [RUS],1,1,50.0%,0,0,0,-,2022,2026,1,0.77,0.0%,3.9%,72.5%,45.9%,42.9%,45.1%,42.2%,54.5%,11.8%
2,Ayumi Koshiishi [JPN],1,1,50.0%,0,0,0,-,2022,2025,1,1.49,7.3%,0.0%,82.9%,61.8%,57.1%,61.0%,58.2%,0.0%,70.0%
2,Taylah Preston [AUS],1,1,50.0%,1,1,0,100.0%,2023,2025,1,1.00,1.2%,4.8%,59.5%,72.0%,44.1%,60.7%,39.2%,50.0%,33.3%
2,Anna Bondar [HUN],0,2,0.0%,0,0,0,-,2025,2025,2,0.65,1.6%,4.8%,57.9%,57.5%,28.3%,45.2%,35.8%,50.0%,27.3%
