Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,5,0,5,0.0%,1-10,9.1%,32-66,32.7%,0-1,0.0%,5,40.8%,25.0%,1.2%,6.8%,62.7%,52.5%,33.3%,45.3%,39.0%,42.2%,0.71,R32 (3x)
2024,9,4,5,44.4%,9-11,45.0%,92-99,48.2%,2-0,100.0%,7,61.8%,33.8%,2.5%,5.3%,54.4%,61.2%,46.3%,54.4%,43.8%,49.2%,0.96,R16 (2x)
2023,1,0,1,0.0%,0-2,0.0%,10-14,41.7%,0-0,-,1,50.0%,33.3%,4.7%,3.5%,58.8%,58.0%,40.0%,50.6%,45.7%,48.4%,0.93,R32 (Nanchang)
Career,15,4,11,26.7%,10-23,30.3%,134-179,42.8%,2-1,66.7%,13,53.3%,30.6%,2.3%,5.7%,57.7%,57.6%,41.8%,50.9%,42.3%,46.7%,0.86,
