Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,2,1,1,50.0%,4-4,50.0%,40-38,51.3%,0-1,0.0%,1,78.3%,20.8%,3.9%,2.6%,73.2%,63.4%,56.1%,61.4%,36.8%,49.2%,0.96,
2024,21,5,16,23.8%,15-37,28.8%,210-286,42.3%,3-5,37.5%,21,71.0%,13.6%,7.1%,3.4%,62.8%,64.5%,49.7%,59.0%,32.4%,46.0%,0.79,R16 (2x)
2023,15,9,6,60.0%,20-15,57.1%,181-169,51.7%,5-2,71.4%,14,84.6%,15.2%,11.2%,2.7%,65.7%,73.8%,54.3%,67.1%,32.3%,50.3%,0.98,SF (Antwerp)
2022,4,1,3,25.0%,3-10,23.1%,55-77,41.7%,0-2,0.0%,4,75.0%,9.0%,5.9%,2.4%,58.7%,69.5%,48.6%,60.8%,24.9%,44.5%,0.64,R64 (Wimbledon)
2021,4,0,4,0.0%,2-10,16.7%,60-73,45.1%,0-6,0.0%,4,87.5%,6.2%,10.3%,3.3%,62.7%,72.0%,50.0%,63.8%,27.9%,47.0%,0.77,R32 (2x)
2020,3,2,1,66.7%,4-2,66.7%,32-28,53.3%,1-0,100.0%,3,76.7%,27.6%,3.8%,3.2%,60.2%,75.0%,43.2%,62.4%,41.5%,52.2%,1.10,QF (Kitzbuhel)
2019,14,4,10,28.6%,12-21,36.4%,144-168,46.2%,0-3,0.0%,13,77.9%,15.5%,8.7%,2.6%,64.3%,70.5%,51.5%,63.7%,32.0%,48.0%,0.88,R16 (Buenos Aires)
2018,43,19,24,44.2%,49-61,44.5%,527-570,48.0%,7-10,41.2%,42,81.5%,15.7%,8.2%,2.5%,62.0%,70.4%,55.3%,64.6%,33.2%,49.2%,0.94,SF (Munich)
2017,10,0,10,0.0%,4-21,16.0%,103-145,41.5%,0-5,0.0%,10,75.0%,10.6%,8.1%,2.0%,68.5%,66.4%,52.1%,61.9%,30.9%,46.1%,0.81,R32 (8x)
2016,2,0,2,0.0%,0-4,0.0%,12-24,33.3%,0-0,-,2,55.6%,11.1%,1.6%,4.0%,66.1%,59.8%,38.1%,52.4%,28.3%,41.7%,0.59,R32 (2x)
2015,2,0,2,0.0%,1-4,20.0%,20-31,39.2%,1-1,50.0%,2,76.0%,0.0%,9.2%,5.2%,60.8%,72.0%,50.0%,63.4%,24.3%,44.4%,0.66,R32 (2x)
Career,120,41,79,34.2%,114-189,37.6%,1384-1609,46.2%,17-35,32.7%,116,78.6%,14.1%,8.2%,2.7%,63.4%,69.3%,52.4%,63.1%,32.1%,48.0%,0.87,
