Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,9,Hard,15,6,9,40.0%,11,3,8,27.3%,2016,2025,R32,13,1.01,10.3%,1.8%,63.9%,71.7%,57.8%,66.7%,33.5%,64.2%,38.5%
Roland Garros,9,Clay,20,11,9,55.0%,7,2,5,28.6%,2017,2025,R16,18,1.06,4.1%,2.9%,64.3%,68.2%,54.0%,63.1%,38.9%,61.5%,45.3%
Wimbledon,7,Grass,16,9,7,56.3%,9,4,5,44.4%,2017,2025,R32,14,0.98,9.4%,3.4%,64.2%,76.1%,51.1%,67.2%,32.3%,68.8%,34.1%
US Open,6,Hard,19,12,7,63.2%,10,5,5,50.0%,2017,2024,R128,16,0.95,11.8%,4.1%,59.9%,74.6%,54.7%,66.6%,31.8%,64.4%,29.3%
Olympics,1,,2,1,1,50.0%,1,0,1,0.0%,2024,2024,R32,2,0.85,2.9%,1.7%,62.2%,60.7%,46.2%,55.2%,38.3%,60.9%,33.3%
Davis Cup,3,,5,4,1,80.0%,1,1,0,100.0%,2023,2025,,3,1.02,12.5%,1.1%,64.7%,73.1%,53.8%,66.3%,34.2%,81.3%,75.0%
Stuttgart,6,Grass,7,1,6,14.3%,3,0,3,0.0%,2011,2025,R16,7,0.69,10.2%,4.6%,65.9%,71.7%,45.9%,62.9%,25.5%,51.4%,29.2%
Shanghai Masters,2,Hard,2,0,2,0.0%,2,0,2,0.0%,2018,2024,R64,2,0.84,13.1%,1.8%,64.9%,75.2%,52.5%,67.3%,27.4%,70.0%,25.0%
Hamburg,8,Clay,13,5,8,38.5%,6,2,4,33.3%,2013,2024,R16,11,0.92,6.1%,2.8%,63.9%,68.2%,47.8%,60.8%,36.2%,64.4%,37.7%
Rome Masters,2,Clay,5,3,2,60.0%,1,1,0,100.0%,2023,2024,R128,5,0.98,7.7%,2.1%,64.4%,73.8%,51.9%,66.0%,33.5%,61.3%,44.4%
Madrid Masters,2,Clay,2,0,2,0.0%,1,0,1,0.0%,2023,2024,Q1,2,0.68,3.9%,0.8%,68.8%,67.0%,35.0%,57.0%,29.3%,45.5%,40.0%
Munich,8,Clay,11,3,8,27.3%,5,1,4,20.0%,2014,2024,SF,11,0.81,5.0%,2.0%,66.5%,64.8%,51.8%,60.4%,31.9%,64.3%,38.6%
