Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Roland Garros Q3,W vs Arnaboldi,23,14,1.6,20.9%,12.7%,20,13,1.5,19.4%,12.6%,13.6%,5.8%,0.7,16.4%,22.7%
2024 US Open R128,L vs Zverev,25,43,0.6,10.8%,18.5%,18,38,0.5,9.3%,19.7%,7.3%,2.1%,1.0,18.1%,19.0%
2024 Wimbledon R128,L vs Bautista Agut,30,30,1.0,18.3%,18.3%,22,26,0.8,15.6%,18.4%,9.2%,5.7%,1.2,18.3%,15.9%
2024 Estoril R32,L vs Thiem,17,55,0.3,9.4%,30.6%,14,48,0.3,8.7%,29.8%,8.1%,0.6%,0.5,11.1%,22.8%
2023 Ismaning CH F,L vs Bellier,53,17,3.1,22.9%,7.4%,27,15,1.8,15.7%,8.7%,12.8%,1.7%,3.2,23.8%,7.4%
2023 Amersfoort CH F,W vs Droguet,21,20,1.1,21.0%,20.0%,20,20,1.0,21.5%,21.5%,15.1%,5.4%,0.6,13.0%,21.0%
2023 Wimbledon R32,L vs Bublik,22,33,0.7,11.9%,17.8%,17,30,0.6,10.6%,18.8%,8.1%,1.9%,1.6,21.1%,13.0%
2023 Wimbledon R64,W vs Mmoh,41,39,1.1,19.1%,18.1%,28,36,0.8,15.6%,20.0%,11.1%,3.9%,1.0,15.3%,14.9%
2023 Wimbledon R128,W vs Gojo,53,40,1.3,18.9%,14.3%,36,34,1.1,15.5%,14.7%,10.3%,3.4%,1.0,14.3%,14.3%
2022 US Open R128,L vs Cilic,17,27,0.6,9.7%,15.4%,10,24,0.4,7.0%,16.8%,2.8%,2.8%,1.7,22.3%,13.1%
2022 Wimbledon R64,L vs Tiafoe,23,15,1.5,14.5%,9.4%,16,13,1.2,11.9%,9.6%,8.9%,1.5%,5.5,20.8%,3.8%
2022 Wimbledon R128,W vs Bedene,33,43,0.8,12.3%,16.0%,26,40,0.7,10.9%,16.8%,8.4%,2.1%,1.0,17.2%,17.2%
2021 US Open R128,L vs Johnson,55,31,1.8,19.0%,10.7%,24,26,0.9,10.9%,11.8%,8.2%,2.3%,1.9,24.9%,12.8%
2021 Roland Garros R128,L vs Krajinovic,30,30,1.0,15.0%,15.0%,30,30,1.0,16.3%,16.3%,,,2.0,20.5%,10.5%
2019 Roland Garros R128,L vs Tsitsipas,16,26,0.6,10.1%,16.4%,16,26,0.6,11.0%,17.9%,,,1.8,20.8%,11.3%
2019 Indian Wells Masters R64,L vs Kecmanovic,15,16,0.9,17.4%,18.6%,13,16,0.8,16.5%,20.3%,15.2%,1.3%,2.4,19.8%,8.1%
2019 Cordoba R32,L vs Bedene,9,23,0.4,7.9%,20.2%,6,21,0.3,5.7%,19.8%,4.7%,0.9%,0.5,13.2%,24.6%
2018 US Open R128,L vs Nishikori,15,29,0.5,10.1%,19.5%,9,26,0.3,6.7%,19.3%,4.4%,2.2%,1.9,16.8%,8.7%
2018 Umag R32,W vs Serdarusic,29,32,0.9,15.3%,16.9%,20,31,0.6,11.8%,18.3%,8.9%,3.0%,1.0,20.1%,21.2%
2018 Wimbledon R128,L vs Dzumhur,13,33,0.4,8.0%,20.2%,10,25,0.4,7.0%,17.6%,2.1%,4.9%,2.1,16.6%,8.0%
Career (32 matches),,802,934,0.9,14.0%,16.3%,610,868,0.7,12.1%,17.3%,6.0%,1.8%,1.1,17.0%,16.1%
