Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,2,0,2,0.0%,2-4,33.3%,23-33,41.1%,0-0,-,2,67.9%,14.3%,1.2%,5.8%,59.1%,65.3%,45.7%,57.3%,28.8%,43.8%,0.67,R32 (2x)
2024,14,7,7,50.0%,14-12,53.8%,131-121,52.0%,2-3,40.0%,13,78.0%,25.6%,5.8%,3.8%,54.5%,69.5%,54.9%,62.9%,40.1%,51.7%,1.08,F (Bonn)
2023,36,25,11,69.4%,55-22,71.4%,426-326,56.6%,7-7,50.0%,36,86.1%,25.4%,9.6%,3.4%,60.4%,75.6%,54.0%,67.0%,37.8%,52.6%,1.15,W (2x)
2022,48,25,23,52.1%,58-56,50.9%,557-569,49.5%,12-12,50.0%,48,80.8%,17.4%,6.9%,2.6%,60.9%,71.8%,52.9%,64.4%,34.4%,49.7%,0.97,F (Braunschweig)
2021,38,18,20,47.4%,44-45,49.4%,444-439,50.3%,9-7,56.3%,38,80.9%,18.7%,7.6%,2.8%,62.5%,71.6%,52.1%,64.3%,37.1%,50.6%,1.04,QF (4x)
2020,27,16,11,59.3%,37-26,58.7%,338-294,53.5%,5-8,38.5%,26,85.3%,21.6%,10.0%,2.2%,64.4%,75.1%,55.6%,68.2%,36.7%,51.9%,1.15,W (Bratislava)
2019,6,3,3,50.0%,7-4,63.6%,54-44,55.1%,0-1,0.0%,5,78.4%,29.4%,6.3%,1.5%,61.0%,68.0%,50.8%,61.3%,40.4%,50.9%,1.04,SF (Francavilla Al Mare)
2018,7,5,2,71.4%,11-4,73.3%,85-69,55.2%,2-1,66.7%,7,88.3%,20.3%,10.6%,2.0%,66.7%,73.6%,59.5%,68.9%,34.9%,52.5%,1.12,W (Cherbourg)
2017,53,39,14,73.6%,82-37,68.9%,641-521,55.2%,17-8,68.0%,53,84.6%,25.0%,10.0%,2.3%,63.9%,73.3%,57.1%,67.5%,38.0%,52.4%,1.17,W (3x)
2016,30,20,10,66.7%,42-24,63.6%,345-285,54.8%,6-4,60.0%,30,81.3%,29.0%,6.4%,3.1%,59.8%,71.0%,52.4%,63.6%,40.4%,52.2%,1.11,W (2x)
2015,14,6,8,42.9%,15-16,48.4%,159-159,50.0%,2-4,33.3%,14,82.4%,17.0%,10.3%,2.1%,57.2%,76.0%,50.2%,65.0%,33.5%,49.4%,0.96,SF (Kenitra)
2014,4,1,3,25.0%,2-7,22.2%,41-53,43.6%,1-2,33.3%,4,80.4%,6.7%,8.7%,4.0%,55.4%,77.1%,45.1%,62.8%,30.1%,47.2%,0.81,R16 (Braunschweig)
2013,3,0,3,0.0%,2-6,25.0%,35-48,42.2%,1-0,100.0%,3,70.7%,12.2%,5.9%,5.9%,57.5%,68.2%,45.7%,58.6%,30.6%,45.7%,0.74,R32 (3x)
2012,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,37.5%,0.0%,6.4%,8.5%,44.7%,57.1%,34.6%,44.7%,6.7%,29.9%,0.12,R32 (Furth)
Career,283,165,118,58.3%,371-265,58.3%,3282-2973,52.5%,64-57,52.9%,280,82.4%,21.9%,8.3%,2.8%,61.3%,72.8%,53.5%,65.3%,36.8%,51.1%,1.06,
