Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
05-Aug-2024,Bonn CH,Clay,F,113,130,(3) Hugo Dellien [BOL] d. (2) Marterer,7-6(2) 6-0,0.63,8.3%,2.8%,51.4%,64.9%,40.0%,6/10,1:40
13-Nov-2023,Danderyd CH,Hard,F,100,143,(2) Marterer d. (8) Brandon Nakashima [USA],2-6 6-4 6-3,0.91,9.8%,2.2%,52.2%,77.1%,47.7%,5/7,2:08
30-Oct-2023,Ismaning CH,Carpet,F,105,326,(Q) Antoine Bellier [SUI] d. (2) Marterer,7-6(5) 6-7(5) 7-6(6),1.17,22.9%,1.8%,66.1%,87.5%,62.2%,0/0,2:24
17-Jul-2023,Amersfoort CH,Clay,F,157,205,(5) Marterer d. (8) Titouan Droguet [FRA],6-4 6-2,1.53,1.8%,0.0%,58.9%,75.8%,69.6%,3/3,1:06
04-Jul-2022,Braunschweig CH,Clay,F,172,155,Jan Lennard Struff [GER] d. Marterer,6-2 6-2,0.49,3.7%,5.6%,51.9%,60.7%,46.2%,5/9,1:01
09-Nov-2020,Bratislava CH,Hard,F,242,215,(PR) Marterer d. (Q) Tomas Machac [CZE],6-7(3) 6-2 7-5,1.73,17.9%,0.0%,77.4%,78.5%,68.4%,0/1,2:26
12-Feb-2018,Cherbourg CH,Hard,F,78,304,(2) Marterer d. (WC) Constant Lestienne [FRA],6-4 7-5,1.70,10.3%,1.7%,63.8%,70.3%,81.0%,2/3,1:21
30-Oct-2017,Eckental CH,Hard,F,106,136,(2) Marterer d. (7) Jerzy Janowicz [POL],7-6(8) 3-6 6-3,1.13,12.6%,6.3%,63.2%,83.3%,54.3%,2/4,1:58
02-Oct-2017,Monterrey CH,Hard,F,132,429,(4) Marterer d. (PR) Bradley Klahn [USA],7-6(3) 7-6(6),1.02,11.7%,3.9%,59.7%,80.4%,64.5%,0/0,1:32
11-Sep-2017,Banja Luka CH,Clay,F,121,275,(3) Marterer d. Carlos Taberner [ESP],6-1 6-2,1.87,8.7%,4.3%,50.0%,87.0%,60.9%,1/1,0:58
