Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Auckland Q1,L vs Djere,78% (7/9),0% (0/1),0/0,0/0,0% (0/3),0/2,0/1,- (0/0),- (0/0)
2018 Tokyo Q1,L vs Kudla,91% (10/11),33% (2/6),1/1,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
2018 Winston-Salem R32,L vs Gojowczyk,69% (9/13),40% (2/5),1/2,0/0,50% (5/10),1/3,0/1,80% (4/5),50% (3/6)
2018 Winston-Salem R64,W vs Lacko,71% (12/17),14% (1/7),2/2,1/1,100% (7/7),0/0,0/0,100% (5/5),40% (2/5)
2018 Winston-Salem Q2,W vs Skugor,89% (8/9),57% (4/7),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2018 Winston-Salem Q1,W vs Mansouri,71% (10/14),50% (4/8),2/2,1/1,56% (5/9),0/1,0/0,- (0/0),- (0/0)
2018 Bastad R32,L vs Delbonis,53% (8/15),33% (2/6),1/1,0/0,57% (8/14),1/3,1/2,80% (4/5),75% (3/4)
2018 Wimbledon R64,L vs Djokovic,50% (6/12),0% (0/3),0/0,0/0,54% (7/13),1/4,0/1,- (0/0),- (0/0)
2018 Wimbledon R128,W vs Andreozzi,68% (19/28),25% (3/12),3/7,1/1,80% (8/10),0/1,0/0,100% (4/4),75% (3/4)
2018 Roland Garros R64,L vs Isner,91% (20/22),- (0/0),1/3,0/0,71% (5/7),7/10,0/1,72% (13/18),15% (3/20)
2018 Roland Garros R128,W vs Sugita,53% (19/36),50% (5/10),3/3,1/1,67% (2/3),0/1,0/0,40% (2/5),20% (1/5)
2018 Lyon R32,L vs Lajovic,55% (6/11),0% (0/1),0/0,0/0,63% (5/8),3/5,3/4,- (0/0),- (0/0)
2018 Houston R16,L vs Sock,67% (8/12),- (0/0),0/0,0/0,85% (11/13),1/3,1/2,- (0/0),- (0/0)
2018 Houston R32,W vs Nishioka,100% (7/7),83% (5/6),2/3,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2018 Miami R128,L vs Lajovic,54% (13/24),100% (3/3),1/2,0/0,50% (3/6),3/5,3/4,25% (1/4),20% (1/5)
2018 Indian Wells R64,L vs Carreno Busta,62% (13/21),29% (2/7),1/2,0/1,86% (12/14),1/3,1/2,40% (2/5),20% (1/5)
2018 Indian Wells R128,W vs Sugita,76% (13/17),50% (5/10),2/4,1/2,33% (2/6),0/1,0/0,58% (7/12),45% (5/11)
2018 Sao Paulo SF,L vs Jarry,74% (14/19),- (0/0),1/1,0/0,75% (6/8),6/8,6/7,83% (5/6),33% (2/6)
2018 Sao Paulo QF,W vs Dutra Silva,87% (13/15),63% (5/8),2/3,1/1,71% (5/7),0/1,0/0,20% (1/5),40% (2/5)
2018 Sao Paulo R32,W vs Bellucci,67% (14/21),33% (1/3),2/2,1/1,83% (5/6),1/2,0/0,100% (5/5),50% (2/4)
2019 (1 matches),,77.8%,0.0%,-,-,0.0%,0.0%,0.0%,-,-
2018 (26 matches),,66.7%,42.0%,65.3%,68.8%,64.6%,45.8%,54.5%,68.2%,32.6%
2017 (58 matches),,65.9%,39.8%,47.4%,47.6%,58.6%,42.1%,49.1%,67.3%,32.9%
2016 (65 matches),,66.4%,39.8%,53.1%,50.6%,65.7%,48.7%,52.1%,65.4%,44.3%
2015 (45 matches),,68.9%,45.1%,57.0%,52.6%,63.2%,43.8%,37.5%,60.2%,35.0%
Career (335 matches),,65.7%,40.0%,55.7%,54.3%,62.9%,44.0%,44.6%,63.4%,35.1%
