Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2018,25,11,14,44.0%,31-37,45.6%,337-354,48.8%,8-8,50.0%,25,81.8%,15.2%,7.2%,3.3%,62.9%,71.8%,52.4%,64.6%,32.0%,49.0%,0.90,SF (Sao Paulo)
2017,42,20,22,47.6%,47-56,45.6%,537-565,48.7%,13-13,50.0%,42,81.9%,15.1%,7.2%,2.7%,63.8%,71.9%,54.5%,65.6%,32.4%,49.1%,0.94,SF (Barcelona)
2016,20,7,13,35.0%,18-30,37.5%,217-256,45.9%,3-4,42.9%,20,80.1%,11.0%,8.1%,4.0%,60.0%,72.0%,51.1%,63.6%,29.3%,47.3%,0.80,QF (Atlanta)
2015,6,2,4,33.3%,5-9,35.7%,55-79,41.0%,2-2,50.0%,6,71.2%,9.4%,9.9%,3.9%,63.6%,68.5%,44.9%,59.9%,33.3%,46.7%,0.83,R16 (2x)
2014,16,7,9,43.8%,15-21,41.7%,172-188,47.8%,3-3,50.0%,16,79.9%,14.9%,5.7%,2.6%,58.6%,72.8%,52.4%,64.3%,30.9%,48.4%,0.87,QF (Sao Paulo)
2013,38,15,23,39.5%,39-58,40.2%,447-504,47.0%,8-13,38.1%,37,77.0%,16.3%,6.9%,3.4%,61.9%,70.1%,49.4%,62.2%,31.8%,47.6%,0.84,W (Santiago)
2012,12,3,9,25.0%,9-20,31.0%,139-158,46.8%,1-4,20.0%,12,77.2%,17.7%,6.8%,3.4%,62.3%,68.0%,50.1%,61.3%,34.3%,48.1%,0.89,R16 (2x)
2011,11,5,6,45.5%,12-13,48.0%,135-136,49.8%,3-4,42.9%,11,81.8%,18.2%,7.4%,3.4%,60.8%,73.7%,47.6%,63.5%,33.8%,49.1%,0.93,QF (Santiago)
2010,44,16,28,36.4%,40-66,37.7%,473-574,45.2%,7-10,41.2%,43,76.4%,14.6%,7.5%,2.7%,62.7%,68.9%,50.2%,61.9%,32.5%,47.5%,0.85,W (Dusseldorf)
2009,10,5,5,50.0%,14-12,53.8%,139-132,51.3%,6-5,54.5%,10,84.8%,16.4%,7.7%,3.0%,64.6%,70.1%,56.4%,65.2%,32.8%,49.7%,0.94,F (St. Petersburg)
Career,224,91,133,40.6%,230-322,41.7%,2651-2946,47.4%,54-66,45.0%,222,79.4%,15.1%,7.3%,3.1%,62.3%,70.8%,51.4%,63.5%,32.1%,48.3%,0.88,
