Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2018 Houston R32,W vs Nishioka,4.9,4.2,5.5,65.1%,66.7%,80.0%,50.0%,59.4%,15.4%,14.5,16.1,10.5,20.6
2017 Roland Garros R16,L vs Thiem,4.3,4.9,3.7,37.5%,38.7%,32.0%,36.4%,47.8%,29.8%,-8.5,-7.3,-10.5,-11.7
2017 Barcelona SF,L vs Nadal,4.6,4.9,4.3,40.0%,46.7%,37.5%,45.5%,54.3%,15.8%,6.0,5.2,-3.0,-3.7
2017 Indian Wells R64,L vs Kyrgios,2.8,2.8,2.9,37.2%,26.7%,62.5%,100.0%,60.2%,23.3%,-1.5,-2.4,-3.0,-9.4
2016 Santiago CH QF,W vs Sousa,3.8,4.4,3.3,59.0%,37.9%,66.7%,18.2%,51.9%,21.4%,7.0,6.8,-6.0,-7.6
2015 Montevideo CH QF,L vs Schwartzman,4.0,3.9,4.1,42.9%,48.5%,35.7%,52.9%,56.5%,18.5%,-2.0,-1.3,-5.5,-5.2
2014 Umag R32,W vs Pavic,3.0,3.4,2.6,50.0%,72.4%,64.3%,75.0%,55.2%,24.4%,17.5,18.4,7.5,12.1
2014 Sao Paulo CH R32,W vs Hocevar,3.4,3.1,3.8,60.6%,35.0%,75.0%,66.7%,62.1%,24.5%,4.0,5.2,-5.0,-12.5
2013 Vina del Mar F,W vs Nadal,4.1,4.1,4.1,49.6%,56.8%,43.8%,61.5%,52.8%,19.8%,13.0,7.7,1.0,0.8
Career (9 matches),,3.9,4.0,3.8,48.4%,49.4%,51.0%,50.0%,54.7%,21.4%,5.6,5.1,-1.6,-2.1
