Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2018 Houston R32,W vs Nishioka,95.9%,61.7%,6.1%,1/2,-,13.8%,94.6%,65.7%,2.7%,-,19.0%,100.0%,50.0%,16.7%,-,0.0%
2017 Roland Garros R16,L vs Thiem,65.2%,30.2%,4.5%,2/1,2.46,3.3%,69.2%,11.1%,2.6%,2.59,5.3%,72.7%,62.5%,9.1%,2.23,0.0%
2017 Barcelona SF,L vs Nadal,74.6%,34.1%,1.7%,1/0,1.90,2.0%,73.3%,30.3%,0.0%,1.80,3.4%,78.6%,45.5%,7.1%,2.02,0.0%
2017 Indian Wells R64,L vs Kyrgios,50.9%,37.0%,5.7%,0/3,2.23,6.5%,37.1%,38.5%,5.7%,2.10,12.5%,77.8%,35.7%,5.6%,2.37,0.0%
2016 Santiago CH QF,W vs Sousa,71.0%,46.9%,0.0%,0/0,2.26,18.6%,76.0%,39.5%,0.0%,2.55,44.4%,84.6%,72.7%,0.0%,2.04,0.0%
2015 Montevideo CH QF,L vs Schwartzman,69.8%,44.8%,5.2%,2/3,2.25,8.5%,72.7%,45.0%,5.5%,2.24,11.1%,75.0%,44.4%,5.6%,2.26,4.3%
2014 Umag R32,W vs Pavic,55.4%,52.2%,2.4%,0/2,2.52,15.1%,50.0%,39.3%,3.6%,2.69,25.8%,81.8%,72.2%,0.0%,2.30,0.0%
2014 Sao Paulo CH R32,W vs Hocevar,67.6%,48.0%,2.7%,1/0,2.02,0.0%,63.2%,33.3%,5.3%,1.81,0.0%,81.3%,61.5%,0.0%,2.26,0.0%
2013 Vina del Mar F,W vs Nadal,72.6%,39.0%,1.9%,0/2,2.10,1.5%,70.5%,36.4%,1.3%,2.08,2.7%,81.5%,45.5%,3.7%,2.12,0.0%
Career (9 matches),,68.8%,43.8%,3.2%,35.0%,2.22,7.1%,67.9%,38.8%,2.7%,2.25,11.9%,80.0%,53.5%,5.0%,2.19,0.5%
