Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2018 Wimbledon R64,L vs Djokovic,21,28,0.8,14.8%,19.7%,14,23,0.6,12.2%,20.0%,10.4%,1.7%,7.8,21.8%,2.8%
2018 Wimbledon R128,W vs Andreozzi,54,25,2.2,19.6%,9.1%,40,21,1.9,16.7%,8.8%,10.0%,5.4%,1.5,13.8%,9.1%
2018 Roland Garros R64,L vs Isner,26,12,2.2,10.0%,4.6%,26,12,2.2,13.2%,6.1%,,,1.4,17.0%,12.0%
2018 Roland Garros R128,W vs Sugita,43,48,0.9,15.9%,17.7%,43,48,0.9,17.9%,20.0%,,,0.8,10.3%,13.3%
2018 Houston R32,W vs Nishioka,24,10,2.4,26.7%,11.1%,20,10,2.0,23.8%,11.9%,14.3%,9.5%,0.6,11.1%,18.9%
2018 Australian Open R128,L vs Fognini,20,39,0.5,10.1%,19.7%,20,39,0.5,11.6%,22.7%,,,1.1,16.2%,14.6%
2017 US Open R128,L vs Chung,56,44,1.3,19.5%,15.3%,43,43,1.0,17.4%,17.4%,12.6%,4.9%,1.8,22.0%,12.5%
2017 Wimbledon R128,L vs Lorenzi,64,33,1.9,21.7%,11.2%,51,27,1.9,19.5%,10.3%,12.6%,6.1%,2.0,14.9%,7.5%
2017 Roland Garros R16,L vs Thiem,18,27,0.7,12.9%,19.4%,17,26,0.7,13.3%,20.3%,7.8%,4.7%,1.4,17.3%,12.2%
2017 Roland Garros R32,W vs Goffin,9,14,0.6,13.2%,20.6%,9,13,0.7,14.1%,20.3%,9.4%,4.7%,0.8,14.7%,17.6%
2017 Roland Garros R64,W vs Karlovic,45,6,7.5,22.7%,3.0%,37,4,9.3,24.2%,2.6%,17.6%,5.9%,2.6,28.8%,11.1%
2017 Roland Garros R128,W vs Mannarino,35,30,1.2,20.1%,17.2%,31,29,1.1,19.4%,18.1%,11.9%,7.5%,0.9,13.8%,16.1%
2017 Barcelona SF,L vs Nadal,19,23,0.8,16.2%,19.7%,17,21,0.8,15.2%,18.8%,5.4%,8.9%,1.4,17.9%,12.8%
2017 Indian Wells Masters R64,L vs Kyrgios,13,19,0.7,12.5%,18.3%,7,17,0.4,8.1%,19.8%,5.8%,1.2%,2.3,26.9%,11.5%
2017 Australian Open R128,L vs Karlovic,96,43,2.2,21.3%,9.6%,63,34,1.9,19.6%,10.6%,12.5%,4.7%,2.8,31.3%,11.3%
2016 Santiago CH QF,W vs Sousa,22,23,1.0,16.2%,16.9%,19,22,0.9,15.2%,17.6%,7.2%,5.6%,0.9,16.9%,19.9%
2016 US Open R64,L vs Kyrgios,31,31,1.0,16.3%,16.3%,25,21,1.2,17.1%,14.4%,8.9%,5.5%,2.7,25.3%,9.5%
2016 Wimbledon R128,L vs Youzhny,37,35,1.1,17.8%,16.8%,26,33,0.8,13.7%,17.4%,8.9%,4.2%,1.4,13.5%,9.6%
2015 Montevideo CH QF,L vs Schwartzman,26,46,0.6,14.9%,26.3%,20,43,0.5,12.6%,27.0%,10.7%,1.9%,0.7,13.1%,19.4%
2015 Wimbledon R128,L vs Goffin,28,28,1.0,16.5%,16.5%,19,27,0.7,13.8%,19.6%,7.2%,4.3%,2.9,24.1%,8.2%
Career (24 matches),,813,671,1.2,17.6%,14.5%,647,614,1.1,16.5%,15.7%,8.5%,4.2%,1.5,19.1%,12.6%
