Date,Tournament,Surface,Rd,,Score
22-Jun-1970,Wimbledon,Grass,R32,John Alexander / Phil Dent [AUS] d. Volkov / Vladimir Korotkov [RUS],4-6 9-7 6-1 6-4
22-Jun-1970,Wimbledon,Grass,R64,Volkov / Vladimir Korotkov [RUS] d. Gordon Forbes [RSA] / Alan Mills [GBR],6-3 6-4 3-6 9-7
24-Jun-1968,Wimbledon,Grass,R64,Clark Graebner / Jim Osborne [USA] d. Volkov / Vladimir Korotkov [RUS],23-21 7-5 6-2
