Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1997,22,10,12,45.5%,28-32,46.7%,285-295,49.1%,2-6,25.0%,20,70.4%,25.4%,4.6%,6.4%,49.3%,70.3%,46.2%,58.1%,38.9%,48.4%,0.93,F (Shanghai)
1996,35,13,22,37.1%,31-58,34.8%,394-475,45.3%,5-7,41.7%,34,70.0%,21.9%,5.4%,4.9%,51.6%,69.6%,46.3%,58.4%,37.5%,47.9%,0.90,QF (Stuttgart Outdoor)
1995,62,34,28,54.8%,82-81,50.3%,791-789,50.1%,7-14,33.3%,57,75.9%,24.5%,6.6%,5.2%,50.9%,73.2%,48.3%,61.0%,38.3%,49.5%,0.98,SF (2x)
1994,75,39,36,52.0%,102-102,50.0%,989-1001,49.7%,15-15,50.0%,63,74.4%,24.9%,6.8%,5.0%,49.6%,72.7%,48.0%,60.3%,38.0%,49.2%,0.96,W (Moscow)
1993,75,44,31,58.7%,113-81,58.2%,976-877,52.7%,14-12,53.8%,67,79.5%,26.9%,6.8%,3.4%,52.9%,72.2%,52.7%,63.0%,39.3%,51.3%,1.06,W (Auckland)
1992,75,43,32,57.3%,107-87,55.2%,992-922,51.8%,17-16,51.5%,69,77.5%,26.5%,5.4%,3.7%,54.0%,72.2%,49.1%,61.6%,39.1%,50.6%,1.02,F (2x)
1991,80,50,30,62.5%,120-88,57.7%,1045-969,51.9%,20-14,58.8%,73,75.6%,26.9%,4.9%,3.6%,56.1%,70.7%,50.2%,61.7%,39.8%,50.8%,1.04,W (Milan)
1990,64,34,30,53.1%,77-64,54.6%,670-622,51.9%,9-13,40.9%,1,55.6%,11.1%,3.6%,3.6%,53.6%,60.0%,46.2%,53.6%,32.2%,42.6%,0.69,F (2x)
1989,38,20,18,52.6%,45-45,50.0%,430-416,50.8%,9-6,60.0%,0,,,,,,,,,,,,F (Milan)
1988,18,9,9,50.0%,22-23,48.9%,212-208,50.5%,4-3,57.1%,0,,,,,,,,,,,,QF (Sydney Outdoor)
1987,14,7,7,50.0%,20-17,54.1%,183-172,51.5%,4-4,50.0%,0,,,,,,,,,,,,R16 (3x)
1986,2,1,1,50.0%,2-1,66.7%,16-13,55.2%,0-2,0.0%,0,,,,,,,,,,,,
Career,560,304,256,54.3%,749-679,52.5%,6983-6759,50.8%,106-112,48.6%,384,75.7%,25.6%,5.9%,4.3%,52.6%,71.8%,49.2%,61.1%,38.8%,50.0%,1.00,
