Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Australian Open R128,L vs Linette,13,22,0.6,7.8%,13.2%,9,17,0.5,6.0%,11.3%,3.3%,2.7%,1.1,10.8%,9.6%
2025 Beijing R16,W vs Swiatek,12,20,0.6,6.5%,10.9%,10,17,0.6,6.1%,10.4%,2.4%,3.7%,0.7,19.6%,29.3%
2025 BJK Cup Finals RR,L vs Cocciaretto,8,24,0.3,6.4%,19.2%,6,23,0.3,5.0%,19.3%,3.4%,1.7%,0.7,12.8%,19.2%
2025 US Open R64,W vs Mcnally,11,14,0.8,10.9%,13.9%,9,11,0.8,10.0%,12.2%,5.6%,3.3%,0.2,8.9%,46.5%
2025 Cincinnati R64,L vs Seidel,22,26,0.8,12.9%,15.3%,19,21,0.9,12.1%,13.4%,8.3%,3.8%,0.9,20.0%,22.9%
2025 Wimbledon R16,L vs Andreeva,8,25,0.3,7.4%,23.1%,8,22,0.4,7.9%,21.8%,4.0%,4.0%,0.7,16.7%,24.1%
2025 Wimbledon R128,W vs Kvitova,10,3,3.3,10.6%,3.2%,9,2,4.5,10.7%,2.4%,6.0%,4.8%,0.6,18.1%,30.9%
2025 Berlin R16,L vs Badosa,12,19,0.6,7.9%,12.5%,11,18,0.6,7.8%,12.8%,5.7%,2.1%,0.9,19.1%,21.7%
2025 Queen's Club QF,L vs Anisimova,8,24,0.3,6.4%,19.2%,6,20,0.3,5.4%,18.0%,2.7%,2.7%,0.9,25.6%,27.2%
2025 Roland Garros R128,L vs Bouzas Maneiro,4,21,0.2,4.7%,24.7%,4,17,0.2,5.1%,21.5%,3.8%,1.3%,0.6,15.3%,24.7%
2025 Charleston QF,L vs Anisimova,18,16,1.1,10.7%,9.5%,16,12,1.3,10.3%,7.7%,8.4%,1.9%,0.9,21.4%,24.4%
2025 Merida F,W vs Arango,18,8,2.3,24.3%,10.8%,18,6,3.0,26.5%,8.8%,17.6%,8.8%,0.4,8.1%,23.0%
2025 Merida SF,W vs Avanesyan,19,21,0.9,16.2%,17.9%,19,19,1.0,16.8%,16.8%,8.8%,8.0%,0.4,6.8%,17.1%
2025 Merida QF,W vs Sonmez,7,17,0.4,6.8%,16.5%,7,17,0.4,7.1%,17.2%,5.1%,2.0%,0.4,10.7%,28.2%
2025 Doha R32,L vs Fernandez,11,18,0.6,12.8%,20.9%,11,17,0.6,13.9%,21.5%,6.3%,6.3%,1.6,25.6%,16.3%
2025 Australian Open QF,L vs Swiatek,14,26,0.5,12.5%,23.2%,13,25,0.5,12.1%,23.4%,7.5%,4.7%,1.0,18.8%,19.6%
2025 Australian Open R16,W vs Kasatkina,40,40,1.0,16.5%,16.5%,38,35,1.1,17.0%,15.7%,10.8%,6.3%,0.6,14.0%,24.4%
2024 US Open SF,L vs Sabalenka,13,13,1.0,9.8%,9.8%,12,12,1.0,10.3%,10.3%,6.0%,4.3%,1.0,25.8%,25.8%
2024 US Open QF,W vs Badosa,12,15,0.8,10.7%,13.4%,12,13,0.9,12.1%,13.1%,11.1%,1.0%,0.3,8.9%,31.3%
2024 US Open R16,W vs Gauff,20,35,0.6,10.6%,18.6%,19,33,0.6,11.6%,20.1%,5.5%,6.1%,0.2,7.4%,31.9%
Career (62 matches),,1089,1416,0.8,12.7%,16.5%,1008,1270,0.8,12.7%,16.0%,7.5%,5.0%,0.7,16.0%,21.5%
