Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,1,60.0%,20.0%,1.5%,10.3%,61.8%,66.7%,34.6%,54.4%,35.0%,45.3%,0.77,R32 (Austin 125 1)
2024,11,8,3,72.7%,17-5,77.3%,121-69,63.7%,0-0,-,10,74.5%,52.2%,3.2%,3.4%,62.8%,66.4%,52.4%,61.2%,50.6%,55.9%,1.30,F (Paris 125)
2023,52,43,9,82.7%,89-22,80.2%,622-345,64.3%,2-3,40.0%,8,67.9%,48.8%,3.6%,4.8%,59.9%,66.2%,48.0%,58.9%,48.8%,53.6%,1.19,W (5x)
2022,41,28,13,68.3%,61-36,62.9%,492-422,53.8%,6-1,85.7%,13,61.0%,39.2%,1.7%,3.5%,61.0%,61.5%,43.8%,54.6%,46.2%,50.5%,1.02,W (W60 Liepaja)
2021,24,16,8,66.7%,32-18,64.0%,259-205,55.8%,2-0,100.0%,3,63.0%,48.1%,4.8%,4.2%,57.8%,62.5%,47.1%,56.0%,49.1%,52.1%,1.12,W (W25 Orlando FL)
2020,3,1,2,33.3%,2-5,28.6%,29-38,43.3%,0-1,0.0%,0,,,,,,,,,,,,R16 (W100 Charleston SC)
2019,14,7,7,50.0%,16-16,50.0%,139-141,49.6%,0-3,0.0%,0,,,,,,,,,,,,SF (W100 Charleston SC)
2018,11,6,5,54.5%,12-11,52.2%,107-107,50.0%,2-1,66.7%,0,,,,,,,,,,,,SF (Charleston SC $25K)
2017,4,2,2,50.0%,4-4,50.0%,40-37,51.9%,0-1,0.0%,0,,,,,,,,,,,,QF (Charleston SC $15K)
2016,1,0,1,0.0%,0-2,0.0%,10-13,43.5%,0-1,0.0%,0,,,,,,,,,,,,R32 (Charleston SC $10K)
2015,2,1,1,50.0%,2-3,40.0%,19-22,46.3%,0-0,-,0,,,,,,,,,,,,R16 (Charleston SC $10K)
Career,164,112,52,68.3%,235-124,65.5%,1846-1411,56.7%,12-11,52.2%,35,66.2%,44.8%,2.7%,4.0%,61.0%,63.9%,46.8%,57.2%,47.9%,52.5%,1.12,
