Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Hong Kong R16,L vs Joint,44% (4/9),50% (2/4),1/5,75% (6/8),17% (1/6),0/2,0/0,1/1,0/0,0/0
2019 W25 Jerusalem QF,L vs Yushchenko,35% (7/20),100% (7/7),4/8,50% (9/18),0% (0/9),3/5,1/2,0/1,0/0,0/1
2019 W25 Jerusalem R32,W vs Akler,67% (6/9),100% (6/6),1/2,38% (3/8),33% (1/3),3/4,0/0,0/0,0/0,0/0
2019 W25 Khimki R32,L vs Mironova,22% (2/9),50% (1/2),1/4,75% (6/8),33% (2/6),1/1,0/0,2/2,0/0,1/1
2019 W15 Cairo R16,W vs Sebestova,67% (6/9),100% (6/6),2/2,38% (3/8),33% (1/3),2/4,0/1,0/0,0/0,0/0
2019 W15 Cairo R32,W vs Bertoldo,70% (7/10),86% (6/7),2/3,42% (5/12),40% (2/5),5/5,1/1,0/0,1/1,0/0
2019 W15 Cairo SF,L vs Papamichail,50% (7/14),86% (6/7),2/7,57% (8/14),0% (0/8),3/5,0/2,0/1,0/1,0/1
2019 W15 Cairo QF,W vs Mays,75% (6/8),83% (5/6),1/1,25% (2/8),50% (1/2),3/4,1/2,0/0,0/1,0/0
2019 W15 Cairo R16,W vs Sebestova,86% (6/7),83% (5/6),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,1/1,0/0
2019 W15 Cairo R32,W vs Bertoldo,67% (6/9),100% (6/6),1/2,50% (4/8),50% (2/4),4/5,1/1,0/0,0/0,0/0
2019 W15 Tel Aviv QF,L vs Dentoni,40% (4/10),75% (3/4),2/6,67% (6/9),0% (0/6),1/3,0/0,0/0,0/0,0/0
2019 W15 Tel Aviv R16,W vs Desai,35% (6/17),83% (5/6),1/4,31% (5/16),20% (1/5),3/4,1/1,2/2,0/0,1/1
2019 W15 Tel Aviv R32,W vs Nadel,73% (8/11),88% (7/8),3/5,73% (8/11),38% (3/8),4/5,0/0,0/0,0/0,0/0
2019 W15 Sharm El Sheikh R32,L vs Orpana,43% (6/14),67% (4/6),1/7,64% (9/14),11% (1/9),2/4,0/2,1/2,0/0,1/1
2019 W15 Sharm El Sheikh Q1,W vs Schech,22% (2/9),50% (1/2),1/4,56% (5/9),20% (1/5),1/1,0/0,1/1,0/0,0/0
2019 W25 Trnava R32,L vs Mihalikova,20% (2/10),50% (1/2),0/2,44% (4/9),25% (1/4),1/1,0/0,1/2,0/0,1/1
2017 Cairo $15K QF,L vs Samir,50% (8/16),50% (4/8),1/5,67% (10/15),50% (5/10),3/4,1/2,2/2,0/0,1/1
2017 Cairo $15K R16,W vs Vulpio,40% (4/10),75% (3/4),0/0,20% (2/10),100% (2/2),3/3,2/2,1/1,1/1,0/0
2017 Antalya $15K QF,L vs Horackova,56% (9/16),78% (7/9),3/6,63% (10/16),30% (3/10),3/7,1/3,0/0,0/2,0/0
2017 Antalya $15K R16,W vs Bakhmutkina,89% (8/9),88% (7/8),3/3,63% (5/8),40% (2/5),2/5,0/0,0/0,0/0,0/0
2025 (1 matches),,44.4%,50.0%,20.0%,75.0%,16.7%,0.0%,-,100.0%,-,-
2019 (15 matches),,48.8%,85.2%,38.6%,48.4%,20.8%,72.7%,46.2%,63.6%,50.0%,66.7%
2017 (10 matches),,58.2%,78.1%,43.3%,51.9%,37.5%,65.2%,52.9%,66.7%,37.5%,100.0%
2016 (2 matches),,26.3%,60.0%,11.1%,70.6%,25.0%,33.3%,-,-,-,-
Career (28 matches),,50.7%,80.5%,36.6%,51.7%,27.2%,67.0%,50.0%,66.7%,41.7%,75.0%
