Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Wimbledon R64,L vs Ostapenko,0.78,0.43,35.6,2.0,0.0%,45.5%,0.0%,55.0%,37.5%,15.0%
2024 Wimbledon R128,W vs Dodin,1.11,1.81,39.9,2.1,6.9%,79.3%,3.7%,48.1%,56.5%,60.0%
2023 W60 Trnava R16,W vs Radivojevic,1.11,2.39,36.7,2.2,9.5%,71.4%,0.0%,82.4%,53.6%,48.0%
2022 US Open R64,L vs Marino,0.95,0.79,59.0,2.1,0.0%,61.5%,2.8%,52.8%,38.1%,32.4%
2022 US Open R128,W vs Halep,1.42,1.31,52.5,2.1,0.0%,56.4%,0.0%,45.5%,51.3%,37.1%
2019 W100+H Dubai F,L vs Bogdan,0.92,0.49,39.0,2.1,0.0%,40.0%,0.0%,54.2%,28.0%,28.6%
2019 W25 Obidos R32,W vs Adler,0.93,1.36,51.9,2.5,-,60.0%,-,52.2%,62.1%,65.4%
2019 W25 Khimki QF,L vs Lansere,1.02,0.89,87.9,5.2,1.9%,47.2%,0.0%,57.1%,42.6%,41.2%
2019 W25 Khimki R16,W vs Mironova,1.19,1.41,51.3,2.3,0.0%,69.7%,0.0%,39.3%,52.9%,51.7%
2019 W25 Khimki R32,W vs Lumsden,1.05,1.28,56.1,2.2,0.0%,69.4%,0.0%,46.9%,48.8%,51.2%
2019 W25 Osaka R16,L vs Han,1.06,0.67,45.6,2.0,0.0%,34.5%,0.0%,42.9%,44.0%,33.3%
2019 W25 Kashiwa F,W vs Marino,1.03,1.36,52.0,2.8,0.0%,51.5%,0.0%,67.7%,58.8%,48.5%
2019 W25 Kashiwa SF,W vs Shimizu,1.15,1.44,41.2,2.1,0.0%,62.1%,0.0%,51.9%,47.5%,60.0%
2019 W25 Kashiwa QF,W vs Kaji,0.97,1.51,51.3,2.9,3.7%,55.6%,0.0%,73.1%,65.4%,45.5%
2019 W25 Kashiwa R16,W vs Jang,0.97,1.22,64.4,2.4,0.0%,60.5%,2.8%,47.2%,52.8%,62.9%
2019 W25 Kashiwa R32,W vs Ozaki,1.18,1.25,64.2,4.0,0.0%,60.5%,0.0%,38.9%,54.1%,51.4%
2019 W15 Sharm El Sheikh F,W vs Orpana,1.16,1.16,85.2,4.6,0.0%,56.1%,3.8%,51.9%,41.3%,51.2%
2019 W15 Sharm El Sheikh SF,W vs Zakarlyuk,0.99,1.15,83.8,18.4,-,57.7%,-,65.9%,43.4%,46.3%
2019 W15 Sharm El Sheikh QF,W vs Kajuru,1.03,1.09,68.0,3.5,0.0%,41.3%,0.0%,61.9%,44.6%,59.3%
2019 W15 Sharm El Sheikh R16,W vs Cadar,1.02,1.24,59.2,2.7,0.0%,54.1%,0.0%,58.1%,50.0%,57.5%
2024 (2 matches),,0.95,0.97,37.9,2.0,3.9%,64.7%,2.1%,51.1%,46.8%,37.5%
2023 (1 matches),,1.11,2.39,36.7,2.2,9.5%,71.4%,0.0%,82.4%,53.6%,48.0%
2022 (2 matches),,1.18,1.03,55.9,2.1,0.0%,59.0%,1.4%,49.3%,44.4%,34.7%
2019 (16 matches),,1.06,1.17,62.3,2.8,0.3%,55.1%,0.6%,54.7%,49.0%,50.9%
2017 (2 matches),,1.01,0.88,51.4,2.3,0.0%,47.4%,2.0%,57.1%,42.6%,40.9%
Career (23 matches),,1.06,1.14,58.7,2.6,0.8%,56.0%,0.8%,54.8%,48.1%,47.7%
