Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Fed Cup,1,,2,1,1,50.0%,1,0,1,0.0%,2018,2018,,2,0.94,2.3%,2.9%,58.6%,61.8%,44.4%,54.6%,42.6%,50.0%,58.8%
Taipei,3,Hard,5,2,3,40.0%,1,1,0,100.0%,2014,2018,R32,5,0.96,2.6%,4.3%,55.9%,63.5%,44.0%,54.9%,43.2%,45.5%,40.5%
