Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Porto R32,L vs Terziyska,0.85,0.51,34.0,2.0,-,36.0%,-,44.0%,34.8%,36.8%
2019 W25 Incheon R32,L vs Gasanova,1.04,0.80,60.5,2.0,-,43.8%,-,32.1%,39.3%,56.0%
2019 W15 Nanchang R32,L vs Chong,1.00,0.76,61.2,2.2,-,48.8%,-,55.8%,41.5%,30.8%
2019 W15 Nanchang R16,L vs Liu,0.86,0.60,40.5,2.2,0.0%,45.2%,0.0%,50.0%,32.0%,41.7%
2017 Pune $25K R32,W vs Palha,1.03,1.39,54.5,3.0,0.0%,63.6%,6.7%,63.3%,41.2%,58.1%
2017 Sharm El Sheikh $15K F,W vs Rushiti,1.19,2.06,31.2,2.0,3.6%,78.6%,0.0%,62.5%,58.6%,40.7%
2017 Sharm El Sheikh $15K SF,W vs Juvan,1.09,1.25,58.3,4.1,0.0%,66.7%,2.6%,60.5%,39.5%,44.1%
2017 Sharm El Sheikh $15K QF,W vs Bonic,0.97,1.33,54.8,3.3,0.0%,57.1%,0.0%,56.3%,58.1%,60.7%
2017 Sharm El Sheikh $15K R16,W vs Walters,1.03,2.12,36.7,2.5,4.3%,69.6%,0.0%,71.4%,63.6%,57.9%
2017 Sharm El Sheikh $15K R32,W vs Stadler,1.13,3.26,33.6,2.0,0.0%,78.9%,6.3%,81.3%,63.0%,52.0%
2017 Sharm El Sheikh $15K SF,W vs Vaidya,1.13,1.31,53.6,2.7,0.0%,47.5%,0.0%,62.2%,52.6%,52.8%
2017 Sharm El Sheikh $15K R16,W vs Chen,1.09,1.66,39.5,2.4,0.0%,63.3%,0.0%,69.2%,48.4%,55.2%
2017 Sharm El Sheikh $15K R32,W vs Bhunu,1.04,1.33,51.8,2.6,0.0%,51.7%,0.0%,55.6%,54.5%,64.3%
2017 Sharm El Sheikh $15K F,W vs Kempen,1.14,1.29,56.4,3.1,2.4%,46.3%,0.0%,70.3%,55.3%,40.5%
2017 Sharm El Sheikh $15K SF,W vs Francati,1.14,1.95,36.4,2.1,3.7%,70.4%,4.2%,62.5%,43.5%,71.4%
2017 Sharm El Sheikh $15K QF,W vs Romeo,1.07,1.50,53.5,2.5,0.0%,60.7%,0.0%,73.1%,45.5%,48.3%
2017 Sharm El Sheikh $15K R16,W vs Totka,1.22,2.62,44.5,2.0,0.0%,70.8%,0.0%,90.5%,40.0%,45.8%
2017 Yeongwol $15K SF,L vs Kim,0.94,0.72,55.2,3.3,0.0%,50.0%,0.0%,38.5%,35.0%,50.0%
2017 Yeongwol $15K SF,L vs Kim,0.97,0.56,40.5,2.3,0.0%,18.2%,0.0%,33.3%,46.7%,39.3%
2017 Yeongwol $15K QF,W vs Bae,1.14,1.55,46.3,3.0,0.0%,67.6%,0.0%,55.9%,58.3%,45.0%
2019 (4 matches),,0.95,0.68,51.1,2.1,0.0%,44.3%,0.0%,46.8%,37.6%,40.2%
2017 (31 matches),,1.07,1.20,52.2,2.7,1.6%,56.1%,0.7%,55.9%,48.5%,50.2%
2016 (21 matches),,0.99,0.91,50.9,2.5,0.7%,51.6%,0.1%,51.6%,47.0%,42.2%
2015 (6 matches),,1.01,0.95,45.8,2.4,1.5%,52.8%,0.5%,47.3%,46.9%,47.5%
2014 (8 matches),,1.07,1.01,54.4,2.4,1.8%,52.3%,0.0%,51.4%,50.0%,40.6%
Career (92 matches),,1.03,1.06,51.4,2.5,1.2%,54.3%,0.6%,52.9%,48.0%,47.2%
