Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2025 Lima CH QF,W vs Torres,15.5%,22.5%,52.6%,23.8%,16.5%,25.9%,57.7%,30.4%,31.3%,39.6%,42.9%,15.1%,18.9%,44.4%,27
2024 Campinas CH QF,L vs Ugo Carabelli,11.8%,17.6%,29.3%,16.1%,15.4%,23.1%,36.4%,23.8%,23.1%,38.5%,25.0%,9.5%,14.3%,21.1%,-30
2021 US Open Q1,L vs De Zandschulp,26.9%,32.1%,39.3%,31.0%,32.7%,40.8%,45.5%,39.2%,13.0%,23.1%,40.0%,17.9%,17.9%,30.4%,-27
2021 Almaty CH F,L vs De Jong,23.8%,31.0%,31.3%,27.6%,36.0%,44.0%,31.3%,42.4%,42.9%,27.3%,0.0%,5.9%,11.8%,31.3%,-79
2021 Santiago CH F,L vs Baez,21.7%,26.1%,41.5%,25.7%,28.0%,34.0%,38.9%,33.4%,39.1%,40.7%,50.0%,5.6%,5.6%,47.1%,-60
2020 Santiago R16,L vs Dellien,24.7%,35.8%,39.7%,30.5%,33.3%,48.9%,40.0%,43.8%,30.4%,31.8%,0.0%,15.2%,21.2%,39.3%,35
Career (6 matches),,20.3%,27.2%,42.1%,26.0%,25.7%,35.0%,45.7%,35.1%,29.7%,34.9%,29.2%,12.9%,16.5%,37.2%,14
