Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Lima 2 CH QF,W vs Torres,1.00,1.06,106.5,21.1,0.0%,60.8%,0.0%,55.9%,40.2%,48.1%
2024 Campinas CH QF,L vs Ugo Carabelli,0.87,0.55,33.7,2.1,0.0%,30.8%,0.0%,40.0%,44.0%,37.5%
2023 Wimbledon R64,L vs Goffin,1.02,0.84,43.9,2.4,5.3%,57.9%,1.4%,46.5%,40.0%,38.3%
2023 Wimbledon R128,W vs Baez,1.04,1.24,49.6,2.6,2.8%,60.6%,7.9%,79.4%,36.1%,36.8%
2021 Wimbledon R128,L vs Anderson,0.97,0.86,42.9,3.2,5.6%,74.6%,1.6%,70.3%,23.0%,25.8%
2021 Almaty 2 CH F,L vs De Jong,0.80,0.33,30.7,2.0,13.6%,54.5%,0.0%,40.0%,23.8%,20.0%
2021 Santiago CH F,L vs Baez,0.91,0.74,54.0,3.3,0.0%,60.0%,11.8%,47.1%,30.8%,45.7%
2020 Santiago R16,L vs Dellien,0.95,0.76,56.1,2.2,4.8%,47.6%,7.7%,59.0%,47.2%,27.3%
2019 M25 Portoviejo QF,W vs Da Silva,0.97,2.69,33.9,2.1,-,73.9%,-,95.2%,50.0%,38.2%
2019 M25 Portoviejo R32,W vs Mogrovejo,1.06,2.77,30.4,2.0,-,81.0%,-,70.6%,50.0%,73.7%
2019 Gatineau CH R64,L vs Galarneau,0.80,0.74,55.8,2.5,-,57.4%,-,71.4%,32.6%,34.1%
2019 Winnipeg CH R64,L vs Menezes,0.98,0.70,48.1,2.3,-,57.6%,-,45.2%,33.3%,36.0%
2019 Shymkent CH R16,W vs Melzer,0.91,1.38,44.2,2.1,4.3%,69.6%,4.8%,52.4%,43.8%,75.0%
2019 Shymkent CH R32,W vs Bourchier,1.12,1.12,89.3,4.1,1.8%,57.9%,0.0%,61.8%,34.7%,45.7%
2019 Savannah CH R16,L vs Eubanks,0.71,0.52,37.4,2.1,4.2%,54.2%,0.0%,52.4%,42.9%,24.0%
2019 Savannah CH R32,W vs Serdarusic,1.31,1.34,54.9,4.1,4.9%,58.5%,0.0%,54.1%,41.0%,48.6%
2019 Savannah CH R64,W vs Seyboth Wild,1.25,2.02,34.0,2.2,0.0%,67.9%,0.0%,69.2%,50.0%,52.0%
2019 Tallahassee CH R32,L vs Karlovskiy,0.84,0.74,48.6,2.1,5.3%,60.5%,0.0%,51.4%,36.8%,40.0%
2019 Tallahassee CH R64,W vs Rinderknech,1.20,1.36,46.0,3.7,7.1%,64.3%,5.3%,63.2%,42.5%,39.5%
2019 San Luis Potosi CH QF,L vs Sakamoto,0.79,0.78,53.7,5.1,16.7%,66.7%,3.0%,57.6%,35.4%,40.0%
2025 (1 matches),,1.00,1.06,106.5,21.1,0.0%,60.8%,0.0%,55.9%,40.2%,48.1%
2024 (1 matches),,0.87,0.55,33.7,2.1,0.0%,30.8%,0.0%,40.0%,44.0%,37.5%
2023 (2 matches),,1.03,0.99,46.8,2.5,4.1%,59.2%,4.5%,61.9%,37.8%,37.5%
2021 (3 matches),,0.92,0.70,44.0,2.7,5.5%,67.2%,4.2%,58.5%,25.4%,30.6%
2020 (1 matches),,0.95,0.76,56.1,2.2,4.8%,47.6%,7.7%,59.0%,47.2%,27.3%
Career (47 matches),,1.04,1.00,54.4,2.6,4.3%,60.5%,2.3%,59.1%,39.0%,38.2%
