Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,5,Hard,11,6,5,54.5%,7,5,2,71.4%,2022,2026,R128,11,0.96,3.5%,1.7%,69.0%,68.1%,54.7%,63.9%,34.5%,63.2%,50.0%
Roland Garros,5,Clay,9,4,5,44.4%,2,1,1,50.0%,2021,2025,Q2,9,0.89,2.8%,1.0%,66.9%,60.0%,54.8%,58.3%,37.2%,65.8%,42.9%
Wimbledon,5,Grass,15,10,5,66.7%,15,10,5,66.7%,2021,2025,R64,15,1.06,4.6%,1.4%,70.1%,69.1%,58.1%,65.8%,36.4%,65.1%,35.3%
US Open,4,Hard,4,0,4,0.0%,2,1,1,50.0%,2021,2025,Q1,4,0.76,3.2%,3.2%,59.9%,60.4%,44.2%,53.9%,34.8%,58.7%,42.9%
Olympics,2,,2,0,2,0.0%,1,0,1,0.0%,2021,2024,R64,1,0.61,0.0%,1.6%,69.8%,43.2%,36.8%,41.3%,35.7%,56.3%,50.0%
Davis Cup,5,,6,3,3,50.0%,3,3,0,100.0%,2017,2026,,3,0.90,4.6%,2.3%,64.7%,68.8%,52.5%,63.0%,33.3%,38.5%,5.9%
Santiago,6,Clay,8,2,6,25.0%,2,1,1,50.0%,2020,2026,R16,8,0.86,5.2%,4.3%,60.3%,67.1%,44.8%,58.3%,35.8%,63.0%,47.4%
Rio de Janeiro,2,Clay,6,3,3,50.0%,2,1,1,50.0%,2025,2026,R32,6,0.95,3.6%,1.8%,61.7%,67.8%,52.0%,61.7%,36.4%,65.2%,42.1%
Buenos Aires,3,Clay,4,1,3,25.0%,0,0,0,-,2021,2026,R16,4,0.77,4.0%,1.2%,64.9%,60.7%,45.5%,55.4%,34.2%,53.3%,21.7%
Umag,2,Clay,3,1,2,33.3%,0,0,0,-,2023,2025,R32,3,0.80,4.5%,1.3%,64.5%,63.0%,43.6%,56.1%,35.2%,47.4%,66.7%
Rome Masters,2,Clay,5,3,2,60.0%,1,1,0,100.0%,2023,2025,R128,5,1.02,2.6%,1.3%,70.2%,69.0%,50.4%,63.5%,37.4%,71.4%,41.9%
Delray Beach,2,Hard,2,0,2,0.0%,0,0,0,-,2021,2025,Q1,2,0.78,4.6%,2.6%,64.7%,64.6%,55.6%,61.4%,30.1%,58.3%,10.0%
