Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,3,1,2,33.3%,2-5,28.6%,35-42,45.5%,1-1,50.0%,3,73.7%,16.2%,5.6%,1.9%,63.7%,68.0%,50.0%,61.5%,33.8%,48.8%,0.88
Clay,9,3,6,33.3%,5-13,27.8%,79-102,43.6%,1-1,50.0%,7,62.7%,15.8%,2.2%,1.4%,67.4%,58.3%,46.4%,54.4%,33.5%,44.4%,0.73
Masters,4,1,3,25.0%,3-7,30.0%,48-59,44.9%,1-1,50.0%,4,71.7%,17.3%,4.2%,1.6%,64.4%,66.0%,48.9%,59.9%,34.8%,48.4%,0.87
Other Tours,6,1,5,16.7%,0-11,0.0%,40-71,36.0%,0-1,0.0%,6,61.7%,14.8%,2.5%,1.5%,67.8%,57.6%,46.5%,54.0%,32.5%,43.7%,0.71
Best of 3,12,4,8,33.3%,7-18,28.0%,114-144,44.2%,2-2,50.0%,10,66.4%,15.9%,3.3%,1.5%,66.1%,61.6%,47.7%,56.9%,33.6%,45.9%,0.78
vs Righties,11,4,7,36.4%,7-16,30.4%,106-131,44.7%,2-2,50.0%,9,66.0%,16.7%,3.4%,1.1%,66.8%,61.7%,47.2%,56.9%,34.2%,46.2%,0.79
vs Lefties,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-0,-,1,70.0%,9.1%,2.8%,5.6%,59.2%,59.5%,51.7%,56.3%,27.1%,43.1%,0.62
