Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 M25 Pozoblanco SF,W vs Vivero Gonzalez,70% (7/10),71% (5/7),1/1,33% (3/9),67% (2/3),3/3,0/0,0/0,0/0,0/0
2019 M25 Pozoblanco R32,W vs Makhlouf,27% (3/11),67% (2/3),0/0,9% (1/11),100% (1/1),2/2,2/2,0/0,1/1,0/0
2019 Nur-Sultan CH R32,L vs Gerasimov,18% (2/11),50% (1/2),0/3,55% (6/11),50% (3/6),1/1,0/0,1/1,0/0,1/1
2019 Shymkent CH R64,W vs Khabibulin,50% (8/16),63% (5/8),0/4,47% (8/17),50% (4/8),2/5,1/4,1/1,0/2,0/0
2019 M25 Namangan SF,L vs Van Rijthoven,17% (2/12),50% (1/2),1/2,33% (4/12),50% (2/4),1/1,0/0,2/2,0/0,0/0
2019 M25 Namangan QF,W vs Sultanov,40% (6/15),50% (3/6),1/2,31% (5/16),40% (2/5),2/3,2/2,1/2,1/1,1/1
2019 M25 Namangan R16,W vs Lozan,30% (3/10),100% (3/3),0/0,10% (1/10),100% (1/1),1/1,0/0,0/0,0/0,0/0
2019 M25 Namangan R32,W vs Katic,50% (5/10),60% (3/5),0/0,11% (1/9),100% (1/1),2/2,1/1,0/0,0/0,0/0
2019 M25 Andijan F,L vs Van Rijthoven,13% (2/16),0% (0/2),0/2,43% (6/14),67% (4/6),0/0,0/0,2/2,0/0,1/1
2019 M25 Andijan QF,W vs Rawat,33% (4/12),75% (3/4),0/2,17% (2/12),0% (0/2),2/2,0/0,2/2,0/0,0/0
2019 M25 Andijan R16,W vs Takeuchi,71% (5/7),80% (4/5),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,1/1,0/0
2019 M25 Shymkent R32,L vs Ornago,0% (0/10),- (0/0),0/2,30% (3/10),33% (1/3),0/0,0/0,1/1,0/0,1/1
2019 M25 Aktobe QF,L vs Dubrivnyy,25% (2/8),0% (0/2),0/3,44% (4/9),0% (0/4),0/0,0/0,1/2,0/0,0/1
2019 M25 Aktobe R16,W vs Bortolotti,67% (6/9),50% (3/6),0/0,10% (1/10),100% (1/1),3/3,2/2,1/1,1/1,0/0
2019 M25 Aktobe R32,W vs Seraphim,47% (7/15),29% (2/7),0/0,13% (2/15),50% (1/2),2/2,2/2,0/1,1/1,0/0
2019 M25 Aktobe R16,L vs Lootsma,0% (0/12),- (0/0),0/0,0% (0/12),- (0/0),0/0,0/0,2/2,0/0,2/2
2019 M25 Kazan R32,W vs Kiyamov,33% (3/9),67% (2/3),0/0,10% (1/10),100% (1/1),2/2,2/2,0/0,1/1,0/0
2018 Fergana CH R32,L vs Milojevic,12% (2/17),100% (2/2),1/3,29% (5/17),20% (1/5),1/2,0/0,4/5,0/0,3/3
2018 Karshi CH R32,L vs Sultanov,20% (2/10),50% (1/2),0/2,27% (3/11),0% (0/3),1/1,0/1,1/2,0/0,0/1
2018 Uzbekistan F2 QF,W vs Fayziev,50% (5/10),60% (3/5),1/1,20% (2/10),50% (1/2),3/3,2/2,0/0,1/1,0/0
2019 (17 matches),,33.7%,56.9%,14.3%,25.1%,51.0%,86.7%,81.3%,82.4%,75.0%,85.7%
2018 (9 matches),,32.7%,62.5%,25.0%,28.6%,21.4%,88.2%,87.5%,50.0%,100.0%,50.0%
2017 (35 matches),,23.8%,64.4%,18.2%,36.1%,35.6%,81.0%,85.0%,86.3%,87.5%,90.9%
2016 (56 matches),,33.5%,69.2%,18.5%,25.3%,39.0%,90.4%,87.9%,80.6%,81.8%,61.9%
2015 (30 matches),,33.2%,71.1%,21.3%,25.0%,36.8%,89.2%,96.3%,80.0%,93.3%,66.7%
Career (233 matches),,29.9%,65.2%,18.0%,28.1%,36.6%,85.0%,86.6%,75.1%,84.6%,69.0%
