Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 M25 Pozoblanco SF,W vs Vivero Gonzalez,0.93,1.34,53.1,2.4,-,66.7%,-,64.3%,38.6%,60.5%
2019 M25 Pozoblanco R32,W vs Makhlouf,2.51,11.44,28.8,2.0,-,95.7%,-,85.7%,46.4%,36.0%
2019 Nur-Sultan CH R32,L vs Gerasimov,1.00,0.66,49.2,2.2,-,62.2%,-,54.1%,20.0%,36.7%
2019 Shymkent CH R64,W vs Khabibulin,1.01,1.12,93.1,4.6,6.3%,57.8%,8.3%,65.0%,49.2%,36.2%
2019 M25 Namangan SF,L vs Van Rijthoven,1.09,0.59,62.4,2.5,4.7%,72.1%,2.4%,61.0%,20.0%,15.6%
2019 M25 Namangan QF,W vs Sultanov,1.15,1.16,70.6,4.8,8.0%,62.0%,6.4%,66.0%,38.0%,34.8%
2019 M25 Namangan R16,W vs Lozan,1.01,1.96,44.6,2.2,-,75.0%,-,81.5%,53.3%,29.6%
2019 M25 Namangan R32,W vs Katic,1.10,1.70,44.0,2.6,20.0%,80.0%,7.7%,65.4%,44.1%,38.7%
2019 M25 Andijan F,L vs Van Rijthoven,1.13,0.72,60.7,2.1,3.6%,55.4%,5.7%,66.0%,25.5%,25.0%
2019 M25 Andijan QF,W vs Rawat,1.07,1.40,55.4,3.1,13.2%,68.4%,2.9%,70.6%,41.5%,37.8%
2019 M25 Andijan R16,W vs Takeuchi,1.16,3.10,30.0,2.0,18.2%,90.9%,10.0%,70.0%,56.5%,45.5%
2019 M25 Shymkent R32,L vs Ornago,0.77,0.37,36.7,2.3,3.2%,64.5%,7.4%,59.3%,23.1%,13.0%
2019 M25 Aktobe QF,L vs Dubrivnyy,0.70,0.53,38.2,2.2,12.0%,60.0%,4.5%,54.5%,17.9%,48.0%
2019 M25 Aktobe R16,W vs Bortolotti,1.01,1.61,56.1,2.3,16.1%,67.7%,10.7%,75.0%,47.4%,44.1%
2019 M25 Aktobe R32,W vs Seraphim,0.98,1.24,83.2,3.8,2.0%,73.5%,6.7%,68.9%,31.5%,41.2%
2019 M25 Aktobe R16,L vs Lootsma,0.78,0.74,58.2,2.8,10.8%,73.0%,3.1%,90.6%,23.1%,12.1%
2019 M25 Kazan R32,W vs Kiyamov,1.25,1.71,43.4,2.1,6.7%,70.0%,7.1%,75.0%,40.0%,35.7%
2018 Fergana CH R32,L vs Milojevic,1.04,0.80,79.4,2.7,1.6%,62.9%,6.9%,63.8%,33.3%,22.9%
2018 Karshi CH R32,L vs Sultanov,0.88,0.64,47.9,3.6,8.1%,59.5%,11.8%,64.7%,25.0%,31.0%
2018 Uzbekistan F2 QF,W vs Fayziev,1.15,1.49,48.3,2.2,3.1%,71.9%,0.0%,63.3%,44.4%,38.7%
2019 (17 matches),,1.07,1.21,58.1,2.5,8.5%,68.3%,6.3%,68.2%,36.2%,35.3%
2018 (9 matches),,1.05,1.05,52.6,2.5,7.6%,61.8%,5.9%,66.0%,36.6%,35.7%
2017 (35 matches),,1.00,0.85,54.3,2.7,10.2%,65.0%,7.2%,60.3%,30.9%,32.9%
2016 (56 matches),,1.04,1.16,54.2,2.7,11.5%,68.0%,8.4%,64.4%,37.3%,37.4%
2015 (30 matches),,1.08,1.18,55.6,2.7,11.5%,67.7%,8.9%,65.2%,35.8%,37.4%
Career (233 matches),,1.03,1.05,55.2,2.6,10.5%,66.5%,8.5%,64.2%,34.8%,35.4%
