Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2025-05-26),1254,7,,,,,,,,,220,364,,
2024,1207,8,,,,,,,,,112,725
2023,978,18,,,,,,,,,,
2022,904,18,,,,,,,,,,
2021,350,174,,,,,,,,,,
2020,199,336,166,1448,162,1416,153,1402,,,97,936
2019,168,360,217,1488,209,1449,202,1439,161,1455,134,589
2018,174,329,191,1515,177,1492,169,1478,152,1456,95,854
2017,213,262,,,,,,,,,226,309
2016,484,64,,,,,,,,,,
2015,644,32,,,,,,,,,940,18
2014,581,37,,,,,,,,,,
2013,,,,,,,,,,,1050,14
2012,206,281,195,1508,209,1435,160,1491,150,1465,625,50
2011,161,393,166,1555,153,1525,177,1452,,,800,28
2010,496,65,,,,,,,,,550,65
2009,782,20,,,,,,,,,,
2008,424,49,,,,,,,,,,
2007,784,11,,,,,,,,,,
2006,1002,6,,,,,,,,,,
2005,887,9,,,,,,,,,,
