Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2021 US Open Q1,L vs Raducanu,50% (2/4),100% (1/1),0/0,0/0,58% (7/12),1/3,0/1,- (0/0),- (0/0)
2019 Zhengzhou R32,L vs Zheng,45% (5/11),33% (2/6),0/0,0/0,69% (9/13),1/3,1/2,60% (3/5),17% (1/6)
2019 Karlsruhe R16,L vs Gorgodze,45% (5/11),56% (5/9),0/0,0/0,50% (6/12),0/2,0/1,- (0/0),- (0/0)
2019 W60 Versmold R16,W vs Benoit,67% (6/9),43% (6/14),2/3,1/1,33% (3/9),0/1,0/0,75% (3/4),80% (4/5)
2019 W60 Versmold R32,W vs Di Giuseppe,86% (12/14),63% (5/8),2/2,1/1,20% (1/5),1/2,1/1,- (0/0),- (0/0)
2019 S-Hertogenbosch R32,L vs Rus,40% (6/15),50% (3/6),0/0,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2019 Fed Cup RR,L vs Hibino,100% (2/2),20% (1/5),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2019 Fed Cup RR,L vs Doi,75% (3/4),33% (2/6),0/0,0/0,55% (6/11),3/5,1/2,- (0/0),- (0/0)
2019 Bogota R16,L vs Errani,0% (0/1),38% (3/8),0/0,0/0,22% (2/9),0/2,0/1,- (0/0),- (0/0)
2019 Bogota R32,W vs Arango,50% (6/12),40% (6/15),2/4,1/2,67% (6/9),0/0,0/0,- (0/0),- (0/0)
2019 W25 Macon QF,L vs Georges,33% (2/6),56% (5/9),0/0,0/0,43% (6/14),0/2,0/1,- (0/0),- (0/0)
2019 W25 Macon R16,W vs Hesse,64% (7/11),56% (5/9),2/5,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2019 W25 Macon R32,W vs Lemoine,78% (7/9),42% (5/12),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 W60 Shrewsbury R16,L vs Tan,20% (2/10),43% (3/7),0/0,0/0,54% (7/13),0/2,0/1,- (0/0),- (0/0)
2019 W60 Andrezieux Boutheon QF,L vs Shinikova,38% (3/8),33% (3/9),0/0,0/0,50% (6/12),3/5,1/2,- (0/0),- (0/0)
2019 W60 Andrezieux Boutheon R16,W vs Bucsa,44% (8/18),44% (8/18),2/3,1/2,60% (9/15),1/2,0/0,- (0/0),- (0/0)
2019 Auckland R16,L vs Bouchard,50% (7/14),44% (7/16),1/6,0/0,31% (4/13),4/6,2/3,50% (3/6),67% (4/6)
2018 Taipei SF,L vs Kumkhum,83% (5/6),23% (3/13),0/0,0/0,55% (6/11),1/3,0/1,- (0/0),- (0/0)
2018 Taipei R16,W vs Xun,80% (8/10),50% (4/8),2/4,1/3,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2018 Taipei R32,W vs Zhao,89% (8/9),50% (4/8),2/2,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2021 (1 matches),,50.0%,100.0%,-,-,58.3%,33.3%,0.0%,-,-
2019 (16 matches),,52.3%,43.9%,52.0%,75.0%,49.1%,37.8%,41.2%,60.0%,52.9%
2018 (11 matches),,64.6%,43.8%,60.0%,54.5%,57.3%,28.6%,37.5%,83.3%,33.3%
2017 (48 matches),,54.8%,52.3%,44.8%,48.3%,54.4%,52.4%,60.4%,53.1%,46.3%
2016 (14 matches),,52.2%,53.7%,48.8%,62.5%,58.9%,35.3%,20.0%,43.8%,37.5%
Career (120 matches),,56.0%,50.6%,49.2%,54.5%,54.1%,47.6%,54.3%,52.8%,46.4%
