Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
24-Feb-2020,W25 Altenkirchen,Carpet,F,198,,(WC) Eva Lys [GER] d. (1) Schoofs,6-2 6-4,,,,,,,,
23-Oct-2017,Saguenay $60K,Hard,F,227,461,Greta Arn [HUN] d. Schoofs,6-1 6-2,,,,,,,,
25-Sep-2017,Clermont Ferrand $25K,Hard,F,253,190,Vera Lapko [BLR] d. Schoofs,6-4 6-4,,,,,,,,
07-Aug-2017,Koksijde $25K,Clay,F,291,340,Isabelle Wallace [AUS] d. (5) Schoofs,4-6 6-4 6-3,,,,,,,,
13-Feb-2017,Altenkirchen $25K,Carpet,F,432,181,(Q) Schoofs d. (6) Quirine Lemoine [NED],7-5 7-5,,,,,,,,
30-Jan-2017,Glasgow $15K,Hard,F,463,424,(8) Petra Krejsova [CZE] d. Schoofs,2-6 7-5 6-4,,,,,,,,
04-Jul-2016,Amstelveen $10K,Clay,F,606,,(3) Schoofs d. Arianne Hartono [NED],6-7(4) 6-4 6-3,,,,,,,,
06-Jul-2015,Amstelveen $10K,Clay,F,896,666,Schoofs d. Karen Barbat [DEN],6-4 3-6 6-1,,,,,,,,
14-Apr-2014,Antalya 10K,Hard,F,,808,(Q) Schoofs d. Sandra Honigova [CZE],6-0 6-3,,,,,,,,
24-Mar-2014,Antalya 10K,Hard,F,,368,(7) Denisa Allertova [CZE] d. (Q) Schoofs,6-4 6-3,,,,,,,,
