Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2021 US Open Q1,L vs Raducanu,0.0%,-,14.4%,46.2%,9.5%,7.1%,0.0%,0.0%,0.0%,0.7%,0.0%,-43,-37
2019 Zhengzhou R32,L vs Zheng,0.0%,-,14.9%,59.1%,8.6%,13.8%,20.0%,7.8%,33.3%,0.3%,0.0%,-41,-31
2019 s Hertogenbosch R32,L vs Rus,1.4%,0.0%,16.4%,69.6%,10.7%,17.6%,10.5%,0.0%,0.0%,2.2%,0.0%,3,10
2019 Bogota R16,L vs Errani,0.0%,-,8.2%,37.5%,7.7%,18.2%,0.0%,0.0%,0.0%,1.6%,0.0%,52,93
2019 Bogota R32,W vs Arango,0.0%,-,2.4%,100.0%,20.0%,23.5%,0.0%,0.0%,0.0%,0.0%,-,5,29
2018 Roland Garros Q1,L vs Ahn,0.0%,-,7.6%,70.6%,13.8%,18.6%,0.0%,7.8%,46.7%,3.5%,40.0%,27,-7
Career (6 matches),,0.2%,0.0%,10.4%,61.6%,11.6%,17.2%,10.0%,4.3%,26.5%,1.6%,22.2%,2,5
