Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2021 US Open Q1,L vs Raducanu,15.7%,19.6%,32.5%,20.8%,25.0%,31.6%,33.3%,33.3%,66.7%,12.5%,16.7%,33.3%,27.3%,30.8%,40.0%,9
2019 Zhengzhou R32,L vs Zheng,13.2%,19.7%,47.5%,13.5%,19.2%,48.9%,38.5%,61.5%,80.0%,17.6%,29.4%,42.9%,20.0%,66.7%,33.3%,25
2019 s Hertogenbosch R32,L vs Rus,20.0%,28.0%,41.4%,24.0%,30.0%,42.1%,65.2%,33.3%,50.0%,13.0%,26.1%,40.0%,8.3%,54.5%,100.0%,-7
2019 Bogota R16,L vs Errani,7.1%,7.1%,28.1%,13.0%,13.0%,15.0%,27.3%,50.0%,71.4%,0.0%,0.0%,50.0%,0.0%,28.6%,100.0%,-119
2019 Bogota R32,W vs Arango,20.6%,26.5%,51.1%,22.7%,29.5%,55.9%,8.7%,66.7%,100.0%,23.5%,29.4%,38.5%,0.0%,45.5%,50.0%,73
2018 Roland Garros Q1,L vs Ahn,7.8%,14.7%,53.9%,7.5%,16.3%,59.5%,15.8%,54.8%,40.0%,9.7%,12.9%,39.3%,21.4%,58.8%,80.0%,-23
Career (6 matches),,13.8%,19.6%,45.3%,15.8%,22.0%,47.8%,30.1%,51.4%,62.9%,12.9%,19.4%,39.8%,15.1%,49.3%,58.8%,0
