Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2021 W25 Lima F,L vs Siskova,54% (7/13),43% (3/7),1/4,71% (10/14),40% (4/10),3/3,1/1,1/3,0/0,0/1
2019 W25 Bethany Beach DE SF,L vs Arconada,38% (5/13),80% (4/5),4/5,55% (6/11),17% (1/6),2/4,0/0,1/1,0/0,0/0
2019 W25 Khimki F,L vs Lansere,46% (6/13),50% (3/6),2/5,69% (9/13),33% (3/9),1/2,0/1,1/2,0/0,0/1
2019 W25 Khimki QF,W vs Kazionova,45% (5/11),80% (4/5),1/2,40% (4/10),50% (2/4),2/3,0/0,0/0,0/0,0/0
2019 W25 Khimki R16,W vs Vismane,47% (7/15),86% (6/7),2/4,47% (7/15),43% (3/7),1/4,0/2,0/0,0/2,0/0
2019 W25 Santa Margherita Di Pula R16,L vs Cadantu Ignatik,70% (7/10),57% (4/7),1/5,73% (8/11),13% (1/8),1/4,0/0,2/4,0/0,2/3
2019 W25 Santa Margherita Di Pula Q1,W vs Hertel,100% (8/8),88% (7/8),1/2,43% (3/7),33% (1/3),4/5,0/2,0/0,0/0,0/0
2019 Fed Cup RR,L vs Jabeur,13% (1/8),0% (0/1),0/4,50% (4/8),0% (0/4),0/0,0/0,0/0,0/0,0/0
2017 Solapur $15K QF,L vs Thamchaiwat,38% (5/13),100% (5/5),0/4,38% (5/13),0% (0/5),3/4,0/0,2/3,0/0,1/1
2017 Solapur $15K R16,W vs Desai,53% (8/15),88% (7/8),3/3,43% (6/14),33% (2/6),5/6,1/1,1/2,0/0,0/0
2017 Solapur $15K R32,W vs Khabibulina,73% (8/11),88% (7/8),4/5,45% (5/11),0% (0/5),3/5,0/1,0/0,0/1,0/0
2017 Indore $15K R32,W vs Yadav,86% (6/7),83% (5/6),0/0,14% (1/7),100% (1/1),5/5,2/2,0/0,1/1,0/0
2017 Obidos $25K R32,L vs Sizikova,22% (2/9),50% (1/2),0/3,44% (4/9),0% (0/4),0/1,0/0,0/1,0/0,0/0
2017 Podgorica $25K R16,L vs Zidansek,38% (3/8),33% (1/3),0/4,63% (5/8),0% (0/5),1/1,0/0,0/1,0/0,0/1
2017 Podgorica $25K R32,W vs Perper,55% (6/11),100% (6/6),3/4,36% (4/11),0% (0/4),4/6,2/2,1/1,1/1,0/0
2017 Mamaia $25K R16,L vs Bulgaru,70% (7/10),57% (4/7),2/6,78% (7/9),14% (1/7),2/4,0/0,0/0,0/0,0/0
2017 Mamaia $25K R32,W vs Kostova,50% (5/10),100% (5/5),2/3,40% (4/10),25% (1/4),2/5,2/2,0/0,1/1,0/0
2017 Artvin $60K QF,W vs Mrdeza,60% (9/15),78% (7/9),3/6,50% (7/14),14% (1/7),3/5,0/0,0/0,0/0,0/0
2017 Artvin $60K R16,W vs Schoofs,67% (10/15),70% (7/10),4/6,53% (8/15),25% (2/8),5/6,1/1,1/1,0/0,0/0
2017 Bursa $60K R16,L vs Radanovic,67% (6/9),33% (2/6),1/3,67% (6/9),17% (1/6),0/2,0/0,1/3,0/0,0/1
2021 (1 matches),,53.8%,42.9%,25.0%,71.4%,40.0%,100.0%,100.0%,33.3%,-,0.0%
2019 (7 matches),,50.0%,71.8%,40.7%,54.7%,26.8%,50.0%,0.0%,57.1%,0.0%,50.0%
2017 (28 matches),,56.4%,80.4%,41.1%,50.2%,12.2%,61.9%,65.4%,32.0%,58.3%,11.1%
2016 (26 matches),,52.7%,80.6%,39.5%,50.6%,18.3%,69.8%,84.2%,46.7%,87.5%,53.8%
2015 (19 matches),,65.8%,81.4%,52.0%,40.8%,29.5%,75.0%,53.8%,63.6%,54.5%,50.0%
Career (91 matches),,57.2%,80.2%,42.5%,49.8%,19.2%,65.3%,61.1%,43.7%,60.5%,37.1%
