Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,8,0,8,0.0%,1-16,5.9%,46-101,31.3%,0-0,-,4,33.3%,12.5%,1.9%,7.2%,54.1%,51.3%,36.5%,44.5%,31.3%,38.2%,0.56
Clay,12,7,5,58.3%,16-8,66.7%,115-93,55.3%,0-0,-,8,54.4%,45.6%,3.5%,8.8%,54.3%,63.6%,37.1%,51.5%,47.1%,49.4%,0.97
vs Righties,17,5,12,29.4%,13-23,36.1%,136-178,43.3%,0-0,-,11,46.0%,34.3%,2.7%,8.5%,53.8%,59.4%,36.3%,48.7%,41.7%,45.4%,0.81
