Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),87,659,125,1667,119,1628,97,1643,119,1546,,,,
2025,67,829,81,1738,90,1680,70,1701,96,1582,,,,
2024,85,661,113,1682,121,1621,106,1623,90,1588,,,,
2023,124,533,124,1644,222,1475,104,1628,,,,,,
2022,271,190,357,1365,371,1277,325,1358,,,,,,
2021,412,99,,,,,,,,,,,,
2020,742,26,,,,,,,,,529,76,,
2019,766,21,,,,,,,,,787,38,,
2017,1849,1,,,,,,,,,1512,6,,
