Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Brussels R16,L vs Collignon,13% (2/16),50% (1/2),0/1,12% (2/17),50% (1/2),1/1,1/1,2/2,0/0,2/2
2025 Shanghai R64,L vs Musetti,0% (0/8),- (0/0),0/4,63% (5/8),20% (1/5),0/0,0/0,0/0,0/0,0/0
2025 Davis Cup RR,L vs De Jong,22% (2/9),50% (1/2),1/3,40% (4/10),0% (0/4),0/1,0/0,1/2,0/0,0/1
2025 Cincinnati R16,L vs Rublev,25% (2/8),50% (1/2),0/4,56% (5/9),0% (0/5),0/1,0/0,1/2,0/0,0/1
2025 Canada R64,L vs De Minaur,11% (1/9),0% (0/1),0/3,33% (3/9),0% (0/3),0/0,0/0,1/1,0/0,0/0
2025 Gstaad QF,L vs Bublik,10% (1/10),0% (0/1),0/1,22% (2/9),0% (0/2),0/0,0/0,1/2,0/0,1/1
2025 Hamburg R32,L vs Etcheverry,18% (2/11),50% (1/2),0/2,30% (3/10),33% (1/3),0/1,0/0,1/1,0/0,1/1
2025 Rome R64,L vs Rune,57% (8/14),25% (2/8),0/3,36% (5/14),40% (2/5),1/2,1/1,2/2,0/0,1/1
2025 Madrid R64,W vs Fils,45% (5/11),80% (4/5),1/3,36% (4/11),25% (1/4),2/3,1/1,2/2,1/1,0/0
2025 Miami R128,L vs Cina,33% (4/12),50% (2/4),0/2,25% (3/12),33% (1/3),2/2,0/0,3/3,0/0,3/3
2025 Rio de Janeiro SF,L vs Muller,35% (6/17),50% (3/6),1/5,44% (7/16),29% (2/7),0/3,0/0,1/1,0/0,0/0
2025 Rio de Janeiro QF,W vs Zverev,36% (5/14),80% (4/5),0/3,27% (4/15),25% (1/4),4/4,2/2,1/1,1/1,0/0
2024 US Open R32,L vs Fritz,14% (2/14),0% (0/2),0/4,46% (6/13),33% (2/6),0/0,0/0,2/2,0/0,1/1
2024 US Open R64,W vs Humbert,38% (8/21),63% (5/8),1/2,19% (4/21),25% (1/4),5/5,3/3,2/3,1/1,0/0
2024 US Open R128,W vs Stricker,32% (6/19),83% (5/6),2/4,33% (7/21),43% (3/7),5/5,2/2,2/2,1/1,0/0
2024 Wimbledon R32,L vs Musetti,14% (3/21),0% (0/3),0/2,50% (10/20),70% (7/10),0/0,0/0,3/4,0/0,1/1
2024 Wimbledon R128,W vs Rublev,24% (5/21),80% (4/5),0/1,19% (4/21),50% (2/4),4/4,2/2,3/4,0/0,0/0
2022 Corrientes CH F,W vs Navone,86% (6/7),100% (6/6),2/2,63% (5/8),60% (3/5),3/5,1/1,0/0,1/1,0/0
2019 M25 Lima R16,L vs Cerundolo,29% (4/14),50% (2/4),1/5,47% (7/15),0% (0/7),1/2,0/0,3/5,0/0,2/3
2019 M25 Lima R32,W vs Bogo,64% (7/11),71% (5/7),0/1,20% (2/10),50% (1/2),3/3,0/0,0/0,0/0,0/0
2025 (12 matches),,27.3%,50.0%,8.8%,33.6%,21.3%,55.6%,100.0%,84.2%,100.0%,80.0%
2024 (5 matches),,25.0%,58.3%,23.1%,32.3%,48.4%,100.0%,100.0%,80.0%,100.0%,100.0%
2022 (1 matches),,85.7%,100.0%,100.0%,62.5%,60.0%,60.0%,100.0%,-,100.0%,-
2019 (7 matches),,47.4%,69.4%,26.9%,48.7%,18.9%,65.0%,33.3%,69.2%,33.3%,66.7%
Career (25 matches),,32.7%,61.5%,20.0%,37.5%,29.2%,70.2%,87.5%,78.7%,75.0%,76.2%
