Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,2,1,1,50.0%,3-2,60.0%,26-23,53.1%,0-0,-,2,68.0%,37.5%,4.8%,2.4%,66.1%,63.3%,50.0%,58.8%,43.8%,51.4%,1.06,R16 (Rosario)
2025,8,6,2,75.0%,13-6,68.4%,102-85,54.5%,1-1,50.0%,8,76.6%,31.9%,7.3%,3.5%,64.8%,67.2%,50.5%,61.3%,39.6%,51.2%,1.03,F (Oeiras 4)
2024,45,30,15,66.7%,62-41,60.2%,544-477,53.3%,8-12,40.0%,44,77.7%,29.1%,6.4%,3.4%,63.3%,70.0%,50.6%,62.8%,40.9%,51.7%,1.10,W (3x)
2023,66,45,21,68.2%,95-50,65.5%,761-618,55.2%,8-7,53.3%,66,77.2%,33.6%,5.5%,2.4%,67.9%,68.0%,52.5%,63.1%,42.9%,52.5%,1.16,W (2x)
2022,32,17,15,53.1%,35-33,51.5%,303-304,49.9%,4-3,57.1%,31,64.1%,34.1%,3.4%,2.2%,69.7%,60.7%,47.9%,56.8%,43.4%,50.2%,1.01,W (2x)
2021,3,1,2,33.3%,3-4,42.9%,33-36,47.8%,0-0,-,3,70.6%,25.7%,3.8%,2.8%,62.1%,64.9%,50.0%,59.2%,38.9%,48.6%,0.95,R16 (Montevideo)
Career,156,100,56,64.1%,211-136,60.8%,1769-1543,53.4%,21-23,47.7%,154,74.7%,32.1%,5.4%,2.8%,66.5%,67.0%,50.8%,61.6%,42.1%,51.7%,1.10,
