Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,4,2,2,50.0%,1,0,1,0.0%,2024,2026,Q3,4,1.01,2.9%,5.1%,61.7%,61.1%,41.8%,53.7%,46.9%,58.1%,50.0%
Roland Garros,2,Clay,2,0,2,0.0%,0,0,0,-,2024,2025,Q1,2,0.82,0.9%,10.9%,55.5%,57.4%,30.6%,45.5%,44.8%,25.0%,70.0%
Wimbledon,2,Grass,4,2,2,50.0%,2,1,1,50.0%,2024,2025,Q2,4,1.07,6.8%,4.7%,60.5%,70.9%,44.4%,60.5%,42.3%,43.5%,42.9%
US Open,1,Hard,1,0,1,0.0%,1,0,1,0.0%,2024,2024,Q1,1,0.85,2.2%,6.5%,60.2%,53.6%,48.6%,51.6%,41.3%,73.3%,22.2%
Limoges 125,2,Hard,3,1,2,33.3%,1,1,0,100.0%,2023,2025,R16,3,0.84,4.0%,5.0%,62.9%,66.1%,48.0%,59.4%,34.3%,60.0%,18.2%
Angers 125,2,Hard,2,0,2,0.0%,1,0,1,0.0%,2023,2025,R32,2,0.79,0.0%,8.9%,56.8%,56.6%,28.6%,44.5%,43.8%,55.6%,58.3%
