Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Queens Club R32,L vs Alcaraz,3.3,3.9,2.6,45.4%,43.3%,46.2%,57.1%,45.2%,13.2%,3.0,4.2,0.5,0.6
2024 Australian Open R128,L vs Arnaldi,4.4,4.9,3.9,44.1%,57.1%,43.8%,31.3%,46.6%,9.9%,15.0,9.6,1.5,0.9
2023 Cary CH QF,W vs Hijikata,4.8,5.6,4.0,57.4%,66.7%,55.6%,57.1%,60.3%,11.7%,11.0,9.7,-1.0,-1.5
Career (3 matches),,4.1,4.7,3.6,47.4%,55.5%,46.3%,45.9%,50.0%,11.1%,9.7,8.5,0.3,0.3
