Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,11,3,8,27.3%,7-15,31.8%,104-118,46.8%,1-6,14.3%,10,80.2%,16.5%,9.4%,1.1%,68.5%,65.7%,53.6%,61.9%,32.4%,47.7%,0.85,R16 (Delray Beach)
2025,32,13,19,40.6%,35-51,40.7%,431-454,48.7%,9-15,37.5%,32,80.9%,17.4%,7.9%,2.7%,61.7%,71.9%,51.5%,64.1%,34.6%,49.4%,0.96,SF (Los Cabos)
2024,15,3,12,20.0%,11-28,28.2%,182-218,45.5%,1-8,11.1%,15,80.7%,13.1%,7.3%,2.7%,64.3%,72.5%,50.5%,64.7%,32.1%,48.1%,0.91,R16 (2x)
Career,58,19,39,32.8%,53-94,36.1%,717-790,47.6%,11-29,27.5%,57,80.7%,16.1%,7.9%,2.4%,63.4%,71.1%,51.5%,63.9%,33.6%,48.8%,0.93,
