Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,27,11,16,40.7%,27-40,40.3%,340-344,49.7%,6-15,28.6%,27,82.4%,18.6%,8.6%,2.7%,62.1%,71.6%,53.0%,64.6%,34.1%,49.5%,0.96
Clay,5,2,3,40.0%,5-7,41.7%,59-65,47.6%,2-2,50.0%,4,73.8%,20.3%,7.5%,2.7%,62.3%,70.3%,41.9%,59.6%,35.6%,48.3%,0.88
Grass,2,0,2,0.0%,2-5,28.6%,33-42,44.0%,1-2,33.3%,2,86.1%,2.8%,6.9%,2.3%,61.3%,68.1%,59.4%,64.8%,26.2%,46.9%,0.74
Grand Slams,6,2,4,33.3%,9-15,37.5%,114-132,46.3%,3-5,37.5%,6,79.8%,13.4%,7.1%,2.5%,62.5%,69.5%,51.5%,62.8%,32.3%,47.8%,0.87
Masters,10,5,5,50.0%,11-13,45.8%,128-113,53.1%,1-7,12.5%,10,87.1%,22.2%,8.8%,2.6%,61.2%,72.5%,54.2%,65.4%,34.2%,50.7%,0.99
Other Tours,18,6,12,33.3%,14-24,36.8%,190-206,48.0%,5-7,41.7%,17,79.2%,17.2%,8.8%,2.8%,62.4%,71.2%,50.9%,63.6%,34.1%,49.0%,0.94
Best of 5,6,2,4,33.3%,9-15,37.5%,114-132,46.3%,3-5,37.5%,6,79.8%,13.4%,7.1%,2.5%,62.5%,69.5%,51.5%,62.8%,32.3%,47.8%,0.87
Best of 3,28,11,17,39.3%,25-37,40.3%,318-319,49.9%,6-14,30.0%,27,82.1%,19.1%,8.8%,2.8%,61.9%,71.7%,52.2%,64.3%,34.1%,49.7%,0.96
Semi-finals,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,50.0%,0.0%,8.1%,5.4%,45.9%,64.7%,45.0%,54.1%,30.8%,40.4%,0.67
Quarter-finals,1,1,0,100.0%,2-1,66.7%,15-13,53.6%,0-0,-,1,78.6%,28.6%,12.3%,6.2%,54.3%,75.0%,48.6%,63.0%,38.8%,50.6%,1.05
vs Righties,26,10,16,38.5%,25-39,39.1%,323-331,49.4%,5-15,25.0%,25,82.0%,18.6%,7.7%,2.8%,61.9%,70.1%,51.8%,63.1%,33.6%,49.0%,0.91
vs Lefties,8,3,5,37.5%,9-13,40.9%,109-120,47.6%,4-4,50.0%,8,80.2%,14.5%,10.3%,2.3%,62.5%,74.2%,52.7%,66.1%,33.7%,49.5%,1.00
vs Top 10,3,0,3,0.0%,0-7,0.0%,31-45,40.8%,0-3,0.0%,3,80.6%,5.4%,5.8%,5.4%,63.4%,68.7%,50.0%,61.9%,22.3%,44.3%,0.59
