Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,Houston,Clay,R32,105,77,Walton vs Roman Andres Burruchaga [ARG],,,,,,,,,
23-Mar-2026,Morelia CH,Hard,R32,85,219,Luka Pavlovic [FRA] d. (2) Walton,6-3 7-5,0.77,4.6%,4.6%,52.3%,67.6%,51.6%,5/8,1:23
18-Mar-2026,Miami Masters,Hard,R64,85,13,(12) Jakub Mensik [CZE] d. (Q) Walton,3-6 6-2 6-4,0.76,7.2%,0.0%,65.1%,57.4%,65.5%,4/7,1:52
18-Mar-2026,Miami Masters,Hard,R128,85,52,(Q) Walton d. Sebastian Baez [ARG],6-2 6-2,1.87,17.0%,2.1%,63.8%,76.7%,58.8%,1/2,1:07
18-Mar-2026,Miami Masters,Hard,Q2,85,98,(6) Walton d. (19) Rinky Hijikata [AUS],6-3 6-7(2) 6-1,1.19,4.8%,1.0%,68.3%,74.6%,54.5%,7/7,2:24
18-Mar-2026,Miami Masters,Hard,Q1,85,142,(6) Walton d. Chris Rodesch [LUX],6-2 6-4,1.41,19.3%,1.8%,73.7%,78.6%,53.3%,4/4,1:09
10-Mar-2026,Cap Cana CH,Hard,SF,91,94,Mattia Bellucci [ITA] d. (8) Walton,6-3 7-5,0.86,7.4%,0.0%,64.8%,60.0%,68.4%,4/7,1:36
10-Mar-2026,Cap Cana CH,Hard,QF,91,58,(8) Walton d. (1) Miomir Kecmanovic [SRB],2-6 7-5 6-2,1.16,7.6%,7.6%,50.6%,72.5%,41.0%,2/7,2:04
10-Mar-2026,Cap Cana CH,Hard,R16,91,236,(8) Walton d. (Q) Andres Andrade [ECU],6-4 6-2,3.02,14.3%,2.4%,54.8%,95.7%,73.7%,0/0,1:06
10-Mar-2026,Cap Cana CH,Hard,R32,91,154,(8) Walton d. (WC) Nicolas Jarry [CHI],7-6(5) 6-1,1.45,8.3%,6.7%,58.3%,71.4%,64.0%,1/2,1:31
04-Mar-2026,Indian Wells Masters,Hard,R64,91,27,(25) Learner Tien [USA] d. Walton,7-6(3) 7-6(8),0.81,12.0%,0.0%,72.8%,70.1%,52.0%,4/5,1:44
04-Mar-2026,Indian Wells Masters,Hard,R128,91,102,Walton d. Quentin Halys [FRA],6-3 6-3,1.08,18.8%,1.6%,65.6%,81.0%,40.9%,5/5,1:17
23-Feb-2026,Acapulco,Hard,R32,87,75,Aleksandar Kovacevic [USA] d. Walton,7-6(1) 7-6(3),0.84,7.0%,1.2%,66.3%,70.2%,51.7%,6/7,1:58
16-Feb-2026,Delray Beach,Hard,R16,93,24,(5) Tommy Paul [USA] d. (LL) Walton,7-6(11) 6-3,0.70,9.2%,0.0%,73.7%,58.9%,65.0%,6/8,1:37
16-Feb-2026,Delray Beach,Hard,R32,93,39,(LL) Walton d. Gabriel Diallo [CAN],7-6(4) 6-3,1.11,7.0%,0.0%,76.1%,74.1%,58.8%,1/1,1:30
16-Feb-2026,Delray Beach,Hard,Q2,93,135,(8) Sho Shimabukuro [JPN] d. (1) Walton,6-3 6-4,0.76,6.5%,4.8%,64.5%,72.5%,40.9%,3/5,1:23
16-Feb-2026,Delray Beach,Hard,Q1,93,636,(1) Walton d. (Alt) Nicolas Moreno De Alboran [USA],6-3 4-6 6-4,1.24,16.3%,2.5%,68.8%,85.5%,48.0%,0/1,1:52
09-Feb-2026,Dallas,Hard,R32,93,52,Adrian Mannarino [FRA] d. Walton,6-4 6-2,0.70,7.5%,0.0%,54.7%,48.3%,50.0%,1/6,1:24
02-Feb-2026,Brisbane 1 CH,Hard,R32,81,723,(Q) Naoki Nakagawa [JPN] d. (1) Walton,4-6 6-3 6-4,1.11,20.3%,1.4%,67.6%,74.0%,62.5%,0/2,2:09
19-Jan-2026,Australian Open,Hard,R128,81,1,(1) Carlos Alcaraz [ESP] d. Walton,6-3 7-6(2) 6-2,0.60,4.4%,4.4%,72.5%,60.6%,44.0%,6/10,2:05
