Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2023 Barcelona R64,L vs Goffin,28,37,0.8,14.9%,19.7%,17,32,0.5,10.7%,20.1%,7.5%,3.1%,1.2,18.1%,14.9%
2023 Acapulco R32,W vs Eubanks,21,20,1.1,14.5%,13.8%,10,17,0.6,8.5%,14.4%,6.8%,1.7%,0.9,16.6%,18.6%
2022 Wimbledon R128,L vs Van De Zandschulp,16,25,0.6,11.2%,17.5%,10,20,0.5,8.6%,17.2%,2.6%,4.3%,2.6,27.3%,10.5%
2022 Barcelona R64,L vs Ruusuvuori,8,33,0.2,10.0%,41.3%,4,29,0.1,5.8%,42.0%,4.3%,1.4%,1.0,11.3%,11.3%
2022 Australian Open R128,L vs Millman,49,55,0.9,19.4%,21.7%,23,50,0.5,10.6%,23.1%,6.5%,4.2%,1.4,15.4%,11.1%
2021 Tenerife CH F,L vs Griekspoor,24,25,1.0,19.0%,19.8%,19,21,0.9,17.8%,19.6%,11.2%,5.6%,1.2,17.5%,15.1%
2021 Tenerife CH R32,W vs Svrcina,31,44,0.7,17.6%,25.0%,15,39,0.4,9.9%,25.7%,7.2%,2.0%,0.8,11.9%,14.2%
2021 Villena CH R16,L vs Grenier,19,40,0.5,12.1%,25.5%,11,36,0.3,8.1%,26.7%,6.7%,0.7%,1.0,14.6%,15.3%
2021 Villena CH R32,W vs Marcora,15,13,1.2,16.7%,14.4%,5,12,0.4,6.8%,16.4%,4.1%,2.7%,0.2,5.6%,27.8%
2021 US Open R128,L vs Zapata Miralles,66,50,1.3,22.1%,16.8%,39,36,1.1,16.3%,15.1%,8.4%,5.0%,2.0,15.1%,7.4%
2021 Gstaad R16,L vs Ymer,27,50,0.5,11.6%,21.6%,16,44,0.4,7.9%,21.7%,7.4%,0.5%,0.5,9.1%,17.7%
2021 Wimbledon R128,L vs Evans,38,37,1.0,20.7%,20.1%,25,33,0.8,16.1%,21.3%,11.0%,5.2%,2.0,15.2%,7.6%
2021 Roland Garros R128,L vs Coria,22,42,0.5,12.6%,24.1%,22,42,0.5,14.6%,27.8%,,,1.0,8.0%,8.0%
2021 Australian Open R32,L vs Rublev,11,22,0.5,6.9%,13.8%,11,22,0.5,8.7%,17.5%,,,1.1,13.2%,12.6%
2021 Australian Open R64,W vs Sonego,26,46,0.6,8.8%,15.6%,26,46,0.6,10.1%,17.9%,,,0.4,7.5%,17.3%
2021 Australian Open R128,W vs Tu,33,36,0.9,12.7%,13.8%,33,36,0.9,16.1%,17.6%,,,1.0,10.8%,11.2%
2020 Roland Garros R128,L vs Altmaier,26,37,0.7,11.3%,16.0%,26,37,0.7,12.6%,18.0%,,,1.1,13.4%,12.1%
2020 US Open R128,L vs Carballes Baena,48,74,0.6,19.3%,29.7%,31,63,0.5,14.6%,29.6%,11.3%,2.8%,0.7,8.0%,11.6%
2020 Australian Open R128,L vs Bautista Agut,21,33,0.6,12.7%,20.0%,21,33,0.6,14.3%,22.4%,,,2.1,20.6%,9.7%
2020 Auckland QF,L vs Hurkacz,48,44,1.1,23.9%,21.9%,30,36,0.8,18.6%,22.4%,11.2%,6.2%,1.4,17.4%,12.4%
Career (133 matches),,4615,4351,1.1,17.6%,16.6%,2980,3836,0.8,13.6%,17.5%,6.3%,3.4%,1.2,16.8%,13.5%
