Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2023 Barcelona R64,L vs Goffin,42.7%,65.9%,28.7%,63.0%,6.7%,15.0%,0.0%,5.6%,100.0%,5.6%,15.4%,7,21
2023 Acapulco R32,W vs Eubanks,47.5%,65.5%,22.8%,63.6%,16.7%,60.0%,0.0%,40.0%,0.0%,0.9%,0.0%,34,125
2022 Wimbledon R128,L vs Van De Zandschulp,61.8%,54.8%,38.5%,49.1%,12.5%,33.3%,0.0%,10.0%,100.0%,0.0%,-,3,74
2022 Barcelona R64,L vs Ruusuvuori,23.1%,66.7%,13.8%,63.6%,3.7%,0.0%,0.0%,0.0%,0.0%,3.8%,20.0%,62,96
2022 Australian Open R128,L vs Millman,47.2%,52.0%,32.0%,48.1%,8.2%,5.9%,3.1%,11.5%,0.0%,2.0%,14.3%,0,53
2021 Tenerife CH F,L vs Griekspoor,30.0%,77.8%,27.8%,65.7%,8.1%,16.0%,0.0%,33.3%,0.0%,1.2%,0.0%,24,28
2021 Tenerife CH R32,W vs Svrcina,39.2%,51.6%,31.8%,62.5%,4.7%,5.9%,0.0%,0.0%,0.0%,2.7%,14.3%,20,63
2021 Villena CH R16,L vs Grenier,1.4%,0.0%,10.8%,52.9%,12.6%,27.5%,6.7%,0.0%,0.0%,1.1%,0.0%,5,22
2021 Villena CH R32,W vs Marcora,12.9%,100.0%,8.9%,100.0%,17.4%,33.3%,0.0%,20.0%,0.0%,3.3%,0.0%,-27,95
2021 US Open R128,L vs Zapata Miralles,39.5%,78.4%,27.5%,72.0%,9.7%,12.1%,28.6%,22.2%,0.0%,1.1%,25.0%,-2,86
2021 Gstaad R16,L vs Ymer,15.8%,75.0%,12.5%,82.8%,12.7%,21.7%,8.3%,8.7%,33.3%,3.5%,9.1%,40,71
2021 Wimbledon R128,L vs Evans,43.6%,67.6%,28.8%,67.9%,14.1%,26.7%,25.0%,0.0%,0.0%,1.9%,0.0%,72,88
2021 Australian Open R32,L vs Rublev,32.8%,63.6%,18.9%,63.3%,4.3%,20.0%,0.0%,7.7%,0.0%,0.6%,100.0%,-56,37
2021 Australian Open R64,W vs Sonego,44.2%,77.0%,27.8%,76.8%,17.5%,15.8%,20.0%,3.1%,0.0%,0.0%,-,83,101
2021 Australian Open R128,W vs Tu,15.6%,76.5%,18.5%,75.0%,18.2%,30.2%,27.3%,10.7%,0.0%,0.0%,-,8,69
2020 Auckland QF,L vs Hurkacz,38.4%,75.8%,25.9%,75.0%,6.7%,12.5%,0.0%,2.5%,14.3%,0.3%,0.0%,-26,39
2019 US Open R32,L vs Medvedev,33.8%,74.5%,28.9%,72.9%,7.1%,6.5%,9.4%,9.4%,50.0%,2.1%,22.2%,32,32
2019 US Open R64,W vs Nishioka,15.2%,66.7%,19.0%,71.2%,6.4%,10.0%,0.0%,30.8%,50.0%,0.6%,33.3%,-65,-6
2019 Queens Club F,W vs Simon,38.7%,61.1%,36.5%,64.2%,6.8%,11.8%,0.0%,16.7%,0.0%,2.5%,33.3%,-67,-24
2019 Queens Club SF,W vs Auger Aliassime,48.9%,73.3%,28.9%,76.8%,7.9%,21.4%,0.0%,0.0%,0.0%,0.6%,0.0%,9,55
Career (65 matches),,30.1%,69.4%,22.5%,68.2%,9.5%,18.2%,5.1%,8.0%,15.6%,1.3%,18.4%,-3,35
