Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,1,80.0%,9.1%,7.5%,4.5%,61.2%,70.7%,46.2%,61.2%,26.9%,44.0%,0.69,R32 (Murcia)
2022,1,0,1,0.0%,0-0,-,0-0,-,0-0,-,0,,,,,,,,,,,,R32 (Madrid)
2021,13,9,4,69.2%,18-12,60.0%,160-134,54.4%,3-4,42.9%,13,86.8%,22.4%,16.1%,5.0%,57.5%,77.8%,52.0%,66.8%,36.6%,51.9%,1.10,F (Tenerife)
2020,1,0,1,0.0%,1-2,33.3%,12-15,44.4%,0-0,-,1,84.6%,7.1%,17.6%,5.9%,60.0%,78.4%,41.2%,63.5%,25.0%,45.3%,0.69,R32 (Monterrey)
2019,5,3,2,60.0%,7-5,58.3%,70-60,53.8%,2-3,40.0%,5,92.1%,16.1%,15.4%,4.8%,61.4%,80.1%,64.1%,73.9%,32.0%,52.5%,1.23,QF (Monterrey)
2012,1,0,1,0.0%,0-2,0.0%,10-13,43.5%,0-1,0.0%,1,72.7%,18.2%,4.2%,4.2%,56.9%,61.0%,58.1%,59.7%,36.7%,47.7%,0.91,R32 (Bogota)
2011,6,5,1,83.3%,10-3,76.9%,76-58,56.7%,1-0,100.0%,6,89.6%,22.7%,11.9%,6.8%,57.1%,81.4%,57.6%,71.2%,37.6%,54.0%,1.30,W (Bogota2)
2009,9,8,1,88.9%,16-3,84.2%,114-83,57.9%,6-0,100.0%,0,,,,,,,,,,,,W (Segovia)
2006,3,2,1,66.7%,5-3,62.5%,43-38,53.1%,2-1,66.7%,0,,,,,,,,,,,,QF (Mons)
2003,2,1,1,50.0%,3-1,75.0%,21-16,56.8%,1-0,100.0%,0,,,,,,,,,,,,R16 (Segovia)
2002,11,4,7,36.4%,11-14,44.0%,123-126,49.4%,1-2,33.3%,0,,,,,,,,,,,,QF (Tunis)
2001,30,13,17,43.3%,29-39,42.6%,336-343,49.5%,3-9,25.0%,0,,,,,,,,,,,,F (Maia)
2000,21,11,10,52.4%,27-21,56.3%,255-239,51.6%,5-6,45.5%,0,,,,,,,,,,,,QF (3x)
1997,2,1,1,50.0%,1-2,33.3%,7-13,35.0%,1-1,50.0%,0,,,,,,,,,,,,R16 (Mallorca)
Career,106,57,49,53.8%,128-109,54.0%,1236-1151,51.8%,25-28,47.2%,27,87.7%,19.9%,14.4%,5.3%,58.4%,78.1%,54.9%,68.5%,35.1%,51.7%,1.11,
