Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2023 Barcelona R64,L vs Goffin,3.5,3.5,3.6,46.1%,34.9%,47.4%,54.5%,53.6%,75.9%,-11.0,-9.9,-3.0,-13.0
2023 Acapulco R32,W vs Eubanks,2.4,2.3,2.4,52.5%,61.9%,33.3%,66.7%,59.6%,81.8%,0.0,0.0,1.5,25.0
2022 Wimbledon R128,L vs Van De Zandschulp,2.5,2.3,2.7,41.7%,32.1%,0.0%,0.0%,34.0%,75.8%,-3.5,-13.0,0.0,0.0
2022 Barcelona R64,L vs Ruusuvuori,3.9,3.3,4.5,32.7%,33.3%,20.0%,37.5%,55.0%,86.4%,-19.0,-27.1,-1.0,-12.5
2022 Australian Open R128,L vs Millman,3.8,2.8,4.8,50.3%,40.3%,26.1%,52.9%,51.8%,80.2%,-15.5,-9.2,0.0,0.0
2021 Tenerife CH F,L vs Griekspoor,3.7,3.9,3.4,44.9%,48.4%,75.0%,33.3%,65.3%,80.0%,-9.0,-8.7,2.5,22.7
2021 Tenerife CH R32,W vs Svrcina,3.9,2.9,5.0,52.9%,36.2%,50.0%,63.6%,54.9%,87.1%,-13.5,-10.5,-1.5,-16.7
2021 Villena CH R16,L vs Grenier,4.1,3.3,4.9,45.0%,34.4%,61.5%,41.7%,58.1%,75.4%,-4.0,-2.7,-1.5,-5.4
2021 Villena CH R32,W vs Marcora,2.7,2.2,3.1,58.0%,66.7%,71.4%,100.0%,40.7%,75.9%,1.5,4.8,-2.0,-16.7
2021 US Open R128,L vs Zapata Miralles,3.3,2.2,4.6,48.8%,51.9%,40.0%,36.4%,62.1%,89.6%,-17.0,-8.7,1.0,7.7
2021 Gstaad R16,L vs Ymer,3.4,2.9,3.8,51.5%,45.5%,35.7%,56.3%,52.5%,81.2%,1.0,0.7,-2.5,-9.3
2021 Wimbledon R128,L vs Evans,3.3,2.9,3.7,44.7%,35.7%,55.6%,50.0%,44.6%,76.3%,-5.5,-6.3,-11.0,-40.7
2021 Australian Open R32,L vs Rublev,2.9,2.5,3.4,43.1%,44.0%,45.5%,14.3%,46.5%,76.2%,-4.0,-6.6,-3.5,-17.5
2021 Australian Open R64,W vs Sonego,2.7,2.5,2.9,52.4%,43.2%,40.0%,75.0%,44.3%,69.4%,3.5,3.4,-6.5,-15.9
2021 Australian Open R128,W vs Tu,3.4,2.9,3.9,50.6%,56.1%,45.8%,53.8%,48.2%,74.0%,11.5,7.4,-3.0,-7.0
2020 Auckland QF,L vs Hurkacz,3.9,4.1,3.8,48.4%,45.0%,57.1%,36.8%,45.7%,69.2%,-10.5,-8.3,-8.0,-17.4
2019 US Open R32,L vs Medvedev,4.0,4.3,3.7,47.0%,40.4%,56.7%,37.0%,57.2%,79.6%,-9.0,-3.9,-3.5,-9.7
2019 US Open R64,W vs Nishioka,4.6,2.7,5.8,58.3%,61.0%,48.8%,50.0%,65.1%,88.0%,7.5,2.3,1.0,5.9
2019 Queens Club F,W vs Simon,5.3,3.1,7.4,63.1%,37.8%,32.4%,53.1%,64.7%,94.2%,2.5,0.9,-1.5,-25.0
2019 Queens Club SF,W vs Auger Aliassime,2.8,2.8,2.7,54.4%,40.0%,50.0%,55.6%,54.4%,86.1%,0.5,0.7,-0.5,-7.1
Career (65 matches),,3.6,3.2,3.9,49.4%,45.0%,43.6%,44.4%,52.5%,72.0%,-3.4,-3.1,-1.9,-6.9
