Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
19,David Ferrer [ESP],8,11,42.1%,9,6,3,66.7%,2005,2017,19,0.85,8.8%,3.5%,60.4%,70.7%,47.9%,61.6%,32.5%,62.3%,42.4%
15,Tomas Berdych [CZE],9,6,60.0%,9,4,5,44.4%,2004,2019,14,0.94,13.7%,3.5%,61.5%,78.2%,49.2%,67.0%,31.0%,68.6%,38.5%
14,Rafael Nadal [ESP],4,10,28.6%,5,4,1,80.0%,2003,2020,14,0.68,11.6%,3.6%,55.7%,70.8%,48.4%,60.9%,26.4%,62.7%,41.7%
13,Roger Federer [SUI],0,13,0.0%,7,1,6,14.3%,2003,2017,12,0.62,10.8%,4.1%,57.2%,72.4%,46.4%,61.3%,24.1%,68.5%,25.0%
12,Ivo Karlovic [CRO],4,8,33.3%,19,7,12,36.8%,2004,2019,12,0.96,11.1%,3.2%,63.1%,81.8%,63.1%,74.9%,24.1%,67.5%,25.7%
12,Fernando Verdasco [ESP],6,6,50.0%,4,4,0,100.0%,1999,2019,11,0.88,11.9%,5.2%,60.4%,72.7%,43.0%,61.0%,34.5%,60.2%,46.3%
11,Sam Querrey [USA],6,5,54.5%,5,3,2,60.0%,2008,2018,10,0.95,12.7%,3.9%,59.1%,74.0%,49.8%,64.1%,34.0%,66.2%,39.2%
11,Andy Murray [GBR],0,11,0.0%,6,0,6,0.0%,2006,2017,11,0.76,8.4%,4.9%,54.0%,72.4%,45.5%,60.0%,30.6%,60.6%,26.5%
11,Julien Benneteau [FRA],5,6,45.5%,5,3,2,60.0%,2001,2017,9,1.02,14.4%,4.7%,59.4%,81.3%,51.7%,69.3%,31.4%,64.3%,27.8%
11,Radek Stepanek [CZE],3,8,27.3%,4,2,2,50.0%,2002,2014,11,0.79,8.2%,3.8%,57.5%,75.1%,45.9%,62.7%,29.4%,57.1%,22.2%
11,Jarkko Nieminen [FIN],4,7,36.4%,8,3,5,37.5%,2001,2013,10,0.92,11.9%,4.1%,58.8%,74.9%,49.0%,64.2%,32.9%,72.7%,37.5%
11,Paul Henri Mathieu [FRA],6,5,54.5%,7,4,3,57.1%,2002,2013,10,0.97,14.5%,5.1%,55.4%,77.1%,47.5%,63.9%,35.2%,67.5%,30.4%
10,Novak Djokovic [SRB],1,9,10.0%,2,0,2,0.0%,2007,2017,10,0.73,8.0%,4.4%,56.5%,73.5%,45.3%,61.3%,28.1%,60.8%,21.2%
9,Gilles Simon [FRA],6,3,66.7%,8,5,3,62.5%,2008,2019,9,1.06,15.2%,4.0%,62.3%,76.1%,50.9%,66.6%,35.5%,68.6%,29.3%
9,Guillermo Garcia Lopez [ESP],6,3,66.7%,4,2,2,50.0%,2006,2018,9,1.04,13.5%,3.4%,55.6%,75.3%,52.2%,65.0%,36.5%,70.9%,45.6%
