Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2023 Barcelona R64,L vs Goffin,56.8%,37.0%,12.3%,4/6,1.94,5.3%,49.0%,36.0%,2.0%,1.63,15.4%,84.0%,38.1%,36.0%,2.06,0.0%
2023 Acapulco R32,W vs Eubanks,58.9%,55.8%,13.7%,2/8,2.17,25.0%,57.5%,52.2%,15.0%,2.36,56.3%,69.0%,60.0%,13.8%,2.09,0.0%
2022 Wimbledon R128,L vs Van De Zandschulp,55.1%,21.1%,17.4%,9/3,2.06,20.9%,60.0%,14.3%,8.6%,1.17,33.3%,60.7%,29.4%,32.1%,2.33,12.0%
2022 Barcelona R64,L vs Ruusuvuori,64.9%,25.0%,8.1%,3/0,2.10,0.0%,79.2%,15.8%,4.2%,1.88,0.0%,45.5%,60.0%,18.2%,2.15,0.0%
2022 Australian Open R128,L vs Millman,72.7%,46.6%,11.6%,6/8,1.73,8.9%,70.1%,40.7%,10.4%,1.30,7.7%,77.3%,55.9%,13.6%,2.03,10.0%
2021 Tenerife CH F,L vs Griekspoor,62.3%,50.0%,1.6%,0/1,2.14,38.1%,53.5%,39.1%,2.3%,2.11,60.0%,88.2%,66.7%,0.0%,2.18,5.9%
2021 Tenerife CH R32,W vs Svrcina,77.8%,41.3%,4.9%,0/4,1.61,22.4%,79.6%,39.5%,7.4%,1.56,39.3%,80.0%,45.0%,0.0%,1.64,6.7%
2021 Villena CH R16,L vs Grenier,60.5%,45.7%,1.3%,1/0,1.93,11.3%,58.2%,46.9%,1.8%,2.10,23.1%,73.7%,42.9%,0.0%,1.78,0.0%
2021 Villena CH R32,W vs Marcora,61.2%,63.3%,0.0%,0/0,2.16,23.5%,63.0%,58.8%,0.0%,2.50,57.1%,72.2%,69.2%,0.0%,1.95,0.0%
2021 US Open R128,L vs Zapata Miralles,60.8%,37.9%,6.3%,1/7,1.70,20.5%,59.8%,42.6%,2.9%,1.57,30.8%,68.4%,26.9%,15.8%,1.81,8.8%
2021 Gstaad R16,L vs Ymer,65.0%,43.6%,5.8%,4/3,2.22,20.3%,64.0%,40.0%,3.5%,1.91,40.0%,79.3%,52.2%,13.8%,2.42,5.9%
2021 Wimbledon R128,L vs Evans,62.4%,31.0%,7.5%,1/6,1.75,53.7%,59.0%,19.4%,8.2%,1.62,51.9%,75.9%,50.0%,6.9%,1.84,55.6%
2021 Australian Open R32,L vs Rublev,51.9%,35.7%,11.1%,4/5,2.14,11.1%,34.1%,21.4%,19.5%,1.79,20.0%,75.7%,42.9%,2.7%,2.30,0.0%
2021 Australian Open R64,W vs Sonego,54.6%,48.1%,6.4%,1/8,1.94,19.5%,51.9%,48.1%,6.7%,1.79,37.8%,67.6%,47.8%,5.9%,2.01,4.4%
2021 Australian Open R128,W vs Tu,63.8%,42.2%,1.5%,0/2,2.29,19.7%,61.8%,46.8%,1.3%,2.33,34.8%,72.0%,36.1%,2.0%,2.26,10.5%
2020 Auckland QF,L vs Hurkacz,58.8%,42.1%,6.2%,2/4,1.88,10.5%,55.7%,35.3%,6.6%,1.53,21.4%,69.7%,52.2%,6.1%,2.07,0.0%
2019 US Open R32,L vs Medvedev,51.9%,34.3%,6.2%,5/3,2.10,7.9%,42.5%,38.2%,7.5%,1.95,17.0%,80.5%,30.3%,4.9%,2.18,1.5%
2019 US Open R64,W vs Nishioka,75.9%,54.8%,1.8%,1/2,2.17,19.6%,74.8%,57.5%,2.8%,2.06,50.0%,86.8%,50.0%,0.0%,2.20,8.1%
2019 Queens Club F,W vs Simon,84.2%,41.7%,8.8%,5/5,2.03,1.7%,78.7%,29.2%,13.1%,1.73,4.2%,92.3%,54.2%,3.8%,2.22,0.0%
2019 Queens Club SF,W vs Auger Aliassime,50.0%,45.5%,9.1%,2/6,1.82,12.3%,43.1%,40.0%,10.3%,1.62,23.3%,76.0%,52.6%,8.0%,2.06,0.0%
Career (65 matches),,61.4%,41.8%,5.4%,36.9%,1.99,20.6%,57.3%,38.8%,6.1%,1.84,31.1%,76.3%,46.1%,4.8%,2.10,10.9%
