Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
19-Jun-2017,Queen's Club,Grass,F,32,7,Lopez d. (4) Marin Cilic [CRO],4-6 7-6(2) 7-6(8),0.76,18.1%,0.0%,62.9%,77.3%,69.2%,2/3,2:31
12-Jun-2017,Stuttgart,Grass,F,33,16,(4) Lucas Pouille [FRA] d. Lopez,4-6 7-6(5) 6-4,1.10,14.1%,2.2%,63.0%,86.2%,52.9%,0/1,2:05
28-Sep-2015,Kuala Lumpur,Hard,F,17,8,(1) David Ferrer [ESP] d. (2) Lopez,7-5 7-5,0.76,8.5%,7.3%,67.1%,67.3%,40.7%,8/11,
16-Jun-2014,Eastbourne,Grass,F,25,14,(3) Lopez d. (1) Richard Gasquet [FRA],6-3 6-7(5) 7-5,0.89,13.1%,2.8%,60.7%,72.3%,61.9%,5/6,2:13
09-Jun-2014,Queen's Club,Grass,F,29,13,(4) Grigor Dimitrov [BUL] d. (10) Lopez,6-7(8) 7-6(1) 7-6(6),0.81,10.2%,3.9%,71.7%,79.1%,41.7%,2/3,2:31
17-Jun-2013,Eastbourne,Grass,F,39,17,Lopez d. (2) Gilles Simon [FRA],7-6(2) 6-7(5) 6-0,1.29,13.8%,5.2%,56.9%,72.7%,62.0%,5/6,2:48
18-Feb-2013,Memphis,Hard,F,47,22,(5) Kei Nishikori [JPN] d. Lopez,6-2 6-3,0.46,14.0%,5.3%,66.7%,73.7%,15.8%,4/8,1:07
25-Apr-2011,Belgrade,Clay,F,37,2,(1) Novak Djokovic [SRB] d. Lopez,7-6(4) 6-2,0.86,9.0%,3.0%,62.7%,69.0%,52.0%,2/4,1:56
03-Mar-2008,Dubai,Hard,F,41,6,(6) Andy Roddick [USA] d. Lopez,6-7(8) 6-4 6-2,0.60,25.3%,2.1%,65.3%,72.6%,54.5%,4/7,1:55
01-Mar-2004,Dubai,Hard,F,32,1,(1) Roger Federer [SUI] d. Lopez,4-6 6-1 6-2,0.54,7.7%,3.3%,54.9%,66.0%,43.9%,9/13,1:35
